"SITE_NO","DATE","TIME","GEN_ENERGY","TEMPERATURE","SOLAR_IRRADIANCE","WIND_SPEED","MODULE_TEMPERATURE"
"SJ001","2019-03-05","19:30:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-05","19:40:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-05","19:50:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-05","20:00:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-05","20:10:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-05","20:20:00","1.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-05","20:30:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-05","20:40:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-05","20:50:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-05","21:00:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","05:00:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","05:10:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","05:20:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","05:30:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","05:40:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","05:50:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","06:00:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","06:10:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","06:20:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","06:30:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","06:40:00","3.5000","4.3225","0.0000", ,"2.8425"
"SJ001","2019-03-06","06:50:00","3.0000","6.6275","0.0000", ,"4.8525"
"SJ001","2019-03-06","07:00:00","1.5000","5.9750","0.0000", ,"4.1500"
"SJ001","2019-03-06","07:10:00","1.0000","5.8300","2.8000", ,"3.8725"
"SJ001","2019-03-06","07:20:00","4.5000","5.5575","9.2750", ,"3.4225"
"SJ001","2019-03-06","07:30:00","11.5000","5.4225","18.3313", ,"3.3225"
"SJ001","2019-03-06","07:40:00","19.0000","5.4100","35.0000", ,"3.8000"
"SJ001","2019-03-06","07:50:00","28.5000","5.7125","57.4000", ,"4.5450"
"SJ001","2019-03-06","08:00:00","38.5000","6.1175","72.9750", ,"5.5325"
"SJ001","2019-03-06","08:10:00","61.5000","6.6900","118.7812", ,"6.8450"
"SJ001","2019-03-06","08:20:00","80.5000","7.3725","160.0375", ,"8.9125"
"SJ001","2019-03-06","08:30:00","125.0000","8.2225","244.6500", ,"11.5675"
"SJ001","2019-03-06","08:40:00","116.0000","8.3275","231.6125", ,"15.0275"
"SJ001","2019-03-06","08:50:00","108.5000","7.8550","210.0000", ,"13.7375"
"SJ001","2019-03-06","09:00:00","104.0000","7.7400","215.2063", ,"11.1025"
"SJ001","2019-03-06","09:10:00","182.0000","8.2000","350.7000", ,"13.9825"
"SJ001","2019-03-06","09:20:00","223.0000","8.9700","431.9438", ,"18.2925"
"SJ001","2019-03-06","09:30:00","235.5000","9.8550","447.1687", ,"22.0475"
"SJ001","2019-03-06","09:40:00","209.5000","10.4750","395.8500", ,"23.2075"
"SJ001","2019-03-06","09:50:00","208.0000","11.6025","395.0625", ,"25.1675"
"SJ001","2019-03-06","10:00:00","270.0000","13.1525","511.2188", ,"28.4875"
"SJ001","2019-03-06","10:10:00","234.0000","13.0775","465.3250", ,"31.1175"
"SJ001","2019-03-06","10:20:00","243.5000","14.6925","474.9937", ,"31.3425"
"SJ001","2019-03-06","10:30:00","230.0000","14.5575","445.6375", ,"31.2025"
"SJ001","2019-03-06","10:40:00","201.0000","13.6775","383.5562", ,"28.4600"
"SJ001","2019-03-06","10:50:00","224.5000","13.9550","451.6313", ,"28.5575"
"SJ001","2019-03-06","11:00:00","266.0000","14.3950","515.7250", ,"31.4100"
"SJ001","2019-03-06","11:10:00","256.5000","14.0900","479.9375", ,"30.9100"
"SJ001","2019-03-06","11:20:00","270.0000","13.8975","513.9750", ,"29.5275"
"SJ001","2019-03-06","11:30:00","217.0000","13.9275","421.5312", ,"29.4975"
"SJ001","2019-03-06","11:40:00","295.0000","15.4375","568.0938", ,"32.1150"
"SJ001","2019-03-06","11:50:00","331.0000","15.5225","659.8813", ,"36.6250"
"SJ001","2019-03-06","12:00:00","304.0000","16.2650","602.7875", ,"36.4850"
"SJ001","2019-03-06","12:10:00","323.0000","16.2200","642.6875", ,"37.8975"
"SJ001","2019-03-06","12:20:00","358.0000","16.5325","722.2687", ,"41.7000"
"SJ001","2019-03-06","12:30:00","318.0000","17.5350","635.9500", ,"42.2550"
"SJ001","2019-03-06","12:40:00","244.0000","17.0800","454.8250", ,"37.3175"
"SJ001","2019-03-06","12:50:00","203.0000","15.9575","387.9750", ,"33.9225"
"SJ001","2019-03-06","13:00:00","171.5000","15.1100","317.4500", ,"26.8175"
"SJ001","2019-03-06","13:10:00","175.0000","14.8675","329.1313", ,"24.6325"
"SJ001","2019-03-06","13:20:00","247.0000","15.0125","430.5875", ,"25.7125"
"SJ001","2019-03-06","13:30:00","188.5000","15.7975","354.7250", ,"30.5775"
"SJ001","2019-03-06","13:40:00","174.0000","15.6800","326.7688", ,"27.1350"
"SJ001","2019-03-06","13:50:00","169.0000","15.3025","306.5562", ,"24.5975"
"SJ001","2019-03-06","14:00:00","211.5000","15.0675","401.7563", ,"23.5800"
"SJ001","2019-03-06","14:10:00","178.0000","15.0350","322.0875", ,"23.9200"
"SJ001","2019-03-06","14:20:00","122.5000","15.1200","227.4563", ,"22.2175"
"SJ001","2019-03-06","14:30:00","108.5000","14.4300","201.0750", ,"20.1825"
"SJ001","2019-03-06","14:40:00","109.5000","14.2725","208.7312", ,"19.2875"
"SJ001","2019-03-06","14:50:00","116.5000","14.3225","210.6562", ,"18.9475"
"SJ001","2019-03-06","15:00:00","161.0000","14.7525","297.5875", ,"20.7100"
"SJ001","2019-03-06","15:10:00","143.0000","14.5825","277.5063", ,"21.7350"
"SJ001","2019-03-06","15:20:00","100.0000","13.8350","184.5375", ,"18.2175"
"SJ001","2019-03-06","15:30:00","101.5000","13.5125","188.5188", ,"17.0825"
"SJ001","2019-03-06","15:40:00","102.5000","13.1975","186.4625", ,"16.6125"
"SJ001","2019-03-06","15:50:00","88.5000","13.1800","165.7688", ,"16.0300"
"SJ001","2019-03-06","16:00:00","150.0000","13.5025","272.6062", ,"17.7200"
"SJ001","2019-03-06","16:10:00","136.0000","13.8450","243.6875", ,"19.6800"
"SJ001","2019-03-06","16:20:00","85.0000","13.3475","159.0312", ,"17.9600"
"SJ001","2019-03-06","16:30:00","62.0000","12.6000","112.4375", ,"15.4075"
"SJ001","2019-03-06","16:40:00","47.5000","12.1300","91.3500", ,"13.1475"
"SJ001","2019-03-06","16:50:00","60.5000","11.9700","112.6562", ,"12.9225"
"SJ001","2019-03-06","17:00:00","59.5000","11.9900","109.9000", ,"13.3650"
"SJ001","2019-03-06","17:10:00","41.5000","11.7050","76.4313", ,"12.5125"
"SJ001","2019-03-06","17:20:00","30.0000","11.5650","57.0063", ,"11.3400"
"SJ001","2019-03-06","17:30:00","24.5000","11.5175","46.5500", ,"10.6625"
"SJ001","2019-03-06","17:40:00","15.5000","11.2400","28.8313", ,"10.0150"
"SJ001","2019-03-06","17:50:00","8.0000","10.6475","15.8812", ,"9.0850"
"SJ001","2019-03-06","18:00:00","2.5000","10.2725","7.3500", ,"8.1925"
"SJ001","2019-03-06","18:10:00","0.0000","10.2125","0.9625", ,"7.8325"
"SJ001","2019-03-06","18:20:00","0.0000","10.1475","0.0000", ,"7.8925"
"SJ001","2019-03-06","18:30:00","0.0000","9.8850","0.0000", ,"7.8225"
"SJ001","2019-03-06","18:40:00","0.0000","10.0125","0.0000", ,"7.9825"
"SJ001","2019-03-06","18:50:00","0.0000","-13.9900","0.0000", ,"-14.3950"
"SJ001","2019-03-06","19:00:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","19:10:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","19:20:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","19:30:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","19:40:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","19:50:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","20:00:00","0.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","20:10:00","0.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","20:20:00","1.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","20:30:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","20:40:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","20:50:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-06","21:00:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","05:00:00","1.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","05:10:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","05:20:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","05:30:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","05:40:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","05:50:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","06:00:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","06:10:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","06:20:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","06:30:00","3.0000","-14.9550","0.0000", ,"-15.4150"
"SJ001","2019-03-07","06:40:00","2.5000","5.3950","0.0000", ,"3.3300"
"SJ001","2019-03-07","06:50:00","2.5000","5.5125","0.0000", ,"3.6125"
"SJ001","2019-03-07","07:00:00","2.5000","5.3675","0.1750", ,"3.1225"
"SJ001","2019-03-07","07:10:00","3.5000","5.4325","6.1688", ,"3.1975"
"SJ001","2019-03-07","07:20:00","5.5000","5.6750","10.0625", ,"4.0375"
"SJ001","2019-03-07","07:30:00","7.0000","5.8275","13.2562", ,"4.7175"
"SJ001","2019-03-07","07:40:00","18.5000","5.9100","35.8312", ,"5.1450"
"SJ001","2019-03-07","07:50:00","32.5000","6.0575","64.1813", ,"5.7975"
"SJ001","2019-03-07","08:00:00","48.0000","6.2175","89.4250", ,"6.2525"
"SJ001","2019-03-07","08:10:00","63.5000","6.3375","126.7438", ,"7.0150"
"SJ001","2019-03-07","08:20:00","82.0000","6.6075","157.0188", ,"8.6700"
"SJ001","2019-03-07","08:30:00","89.5000","6.7950","171.8500", ,"9.6150"
"SJ001","2019-03-07","08:40:00","109.5000","7.0425","210.7000", ,"10.3475"
"SJ001","2019-03-07","08:50:00","129.0000","7.5675","249.4187", ,"12.2150"
"SJ001","2019-03-07","09:00:00","146.5000","7.8700","276.9375", ,"13.7325"
"SJ001","2019-03-07","09:10:00","170.5000","8.2350","329.4375", ,"15.6000"
"SJ001","2019-03-07","09:20:00","194.5000","8.4200","375.6375", ,"16.8700"
"SJ001","2019-03-07","09:30:00","225.0000","8.7950","434.4375", ,"19.0075"
"SJ001","2019-03-07","09:40:00","248.5000","9.0300","477.8813", ,"20.3800"
"SJ001","2019-03-07","09:50:00","250.5000","9.3850","479.0188", ,"21.7725"
"SJ001","2019-03-07","10:00:00","254.0000","9.4800","479.9375", ,"22.9525"
"SJ001","2019-03-07","10:10:00","243.5000","9.3925","444.2812", ,"19.8875"
"SJ001","2019-03-07","10:20:00","251.0000","9.8175","477.2688", ,"21.3700"
"SJ001","2019-03-07","10:30:00","294.0000","10.1375","579.5125", ,"23.2975"
"SJ001","2019-03-07","10:40:00","301.5000","10.8600","569.4500", ,"26.5050"
"SJ001","2019-03-07","10:50:00","210.0000","9.9375","424.5063", ,"21.8075"
"SJ001","2019-03-07","11:00:00","313.5000","9.5500","621.2938", ,"20.5275"
"SJ001","2019-03-07","11:10:00","259.5000","10.6525","467.3813", ,"26.5000"
"SJ001","2019-03-07","11:20:00","169.0000","10.4075","297.7625", ,"21.8475"
"SJ001","2019-03-07","11:30:00","256.0000","11.0300","479.1062", ,"23.1800"
"SJ001","2019-03-07","11:40:00","101.5000","10.1050","185.9375", ,"20.2650"
"SJ001","2019-03-07","11:50:00","89.0000","9.5850","169.2250", ,"15.0600"
"SJ001","2019-03-07","12:00:00","227.0000","9.9275","402.0188", ,"16.8175"
"SJ001","2019-03-07","12:10:00","166.5000","11.2300","286.2125", ,"20.7575"
"SJ001","2019-03-07","12:20:00","119.0000","10.7000","218.9688", ,"20.0850"
"SJ001","2019-03-07","12:30:00","89.5000","10.5175","168.3500", ,"16.4975"
"SJ001","2019-03-07","12:40:00","149.5000","11.1900","261.4500", ,"16.6025"
"SJ001","2019-03-07","12:50:00","124.5000","12.0275","240.4500", ,"19.6425"
"SJ001","2019-03-07","13:00:00","88.0000","11.5150","170.8000", ,"17.2100"
"SJ001","2019-03-07","13:10:00","353.5000","12.3950","625.2313", ,"22.4850"
"SJ001","2019-03-07","13:20:00","164.5000","13.0850","277.4625", ,"27.4325"
"SJ001","2019-03-07","13:30:00","137.0000","12.5400","254.7562", ,"22.7200"
"SJ001","2019-03-07","13:40:00","182.5000","12.5125","354.6375", ,"20.4850"
"SJ001","2019-03-07","13:50:00","291.5000","13.3775","649.9500", ,"27.0075"
"SJ001","2019-03-07","14:00:00","246.0000","12.3650","378.3500", ,"27.0375"
"SJ001","2019-03-07","14:10:00","334.5000","12.6100","636.0812", ,"26.2550"
"SJ001","2019-03-07","14:20:00","346.5000","12.8450","652.8813", ,"28.0700"
"SJ001","2019-03-07","14:30:00","325.0000","12.8425","606.5500", ,"28.4600"
"SJ001","2019-03-07","14:40:00","324.0000","13.0875","582.6187", ,"28.7825"
"SJ001","2019-03-07","14:50:00","265.5000","13.1850","501.2000", ,"27.7125"
"SJ001","2019-03-07","15:00:00","235.0000","13.5075","417.1125", ,"27.5500"
"SJ001","2019-03-07","15:10:00","221.0000","13.3975","396.2000", ,"26.7050"
"SJ001","2019-03-07","15:20:00","191.5000","13.0200","345.7125", ,"24.7775"
"SJ001","2019-03-07","15:30:00","187.0000","12.7200","321.0375", ,"22.7150"
"SJ001","2019-03-07","15:40:00","229.5000","12.2925","391.0375", ,"20.0075"
"SJ001","2019-03-07","15:50:00","207.0000","12.5050","381.6750", ,"20.9375"
"SJ001","2019-03-07","16:00:00","179.0000","12.4075","338.0125", ,"19.8675"
"SJ001","2019-03-07","16:10:00","125.5000","12.2625","230.8688", ,"18.3450"
"SJ001","2019-03-07","16:20:00","154.5000","12.3475","276.3250", ,"17.9850"
"SJ001","2019-03-07","16:30:00","116.0000","12.3650","210.1312", ,"17.6325"
"SJ001","2019-03-07","16:40:00","84.0000","11.8700","152.6000", ,"15.5525"
"SJ001","2019-03-07","16:50:00","57.0000","11.3500","106.6188", ,"13.1175"
"SJ001","2019-03-07","17:00:00","71.5000","11.4775","134.8812", ,"12.7350"
"SJ001","2019-03-07","17:10:00","58.0000","11.2975","113.4000", ,"12.4375"
"SJ001","2019-03-07","17:20:00","45.5000","11.0425","88.7687", ,"11.5500"
"SJ001","2019-03-07","17:30:00","35.0000","10.5800","68.6000", ,"10.4150"
"SJ001","2019-03-07","17:40:00","22.5000","10.2075","44.4937", ,"9.4125"
"SJ001","2019-03-07","17:50:00","11.5000","9.6500","22.0063", ,"8.1850"
"SJ001","2019-03-07","18:00:00","6.5000","9.1000","12.6000", ,"6.9975"
"SJ001","2019-03-07","18:10:00","0.0000","8.8375","5.2500", ,"6.3375"
"SJ001","2019-03-07","18:20:00","0.0000","8.6350","0.2188", ,"5.9025"
"SJ001","2019-03-07","18:30:00","0.0000","8.2375","0.0000", ,"5.3625"
"SJ001","2019-03-07","18:40:00","0.0000","8.3350","0.0000", ,"5.1250"
"SJ001","2019-03-07","18:50:00","0.0000","-5.7875","0.0000", ,"-7.4250"
"SJ001","2019-03-07","19:00:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","19:10:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","19:20:00","0.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","19:30:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","19:40:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","19:50:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","20:00:00","0.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","20:10:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","20:20:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","20:30:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","20:40:00","1.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","20:50:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-07","21:00:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","05:00:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","05:10:00","1.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","05:20:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","05:30:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","05:40:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","05:50:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","06:00:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","06:10:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","06:20:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","06:30:00","4.0000","-2.0225","0.0000", ,"-2.9600"
"SJ001","2019-03-10","06:40:00","3.0000","5.7625","0.0000", ,"4.4300"
"SJ001","2019-03-10","06:50:00","3.0000","5.6675","0.0438", ,"4.5725"
"SJ001","2019-03-10","07:00:00","4.0000","5.6400","6.5187", ,"4.7350"
"SJ001","2019-03-10","07:10:00","10.0000","5.8975","18.5500", ,"5.1650"
"SJ001","2019-03-10","07:20:00","15.0000","6.1775","29.4875", ,"5.7300"
"SJ001","2019-03-10","07:30:00","24.5000","6.3725","45.4125", ,"6.3800"
"SJ001","2019-03-10","07:40:00","26.0000","6.4025","46.9875", ,"7.0000"
"SJ001","2019-03-10","07:50:00","26.0000","5.9275","48.3000", ,"6.6525"
"SJ001","2019-03-10","08:00:00","28.0000","6.0600","51.4937", ,"6.6825"
"SJ001","2019-03-10","08:10:00","35.0000","6.1775","65.8000", ,"6.9625"
"SJ001","2019-03-10","08:20:00","43.0000","6.4300","77.5250", ,"7.6925"
"SJ001","2019-03-10","08:30:00","39.0000","6.6500","70.9625", ,"7.8000"
"SJ001","2019-03-10","08:40:00","43.5000","6.9525","77.0875", ,"7.9500"
"SJ001","2019-03-10","08:50:00","41.5000","7.1500","74.9000", ,"8.3200"
"SJ001","2019-03-10","09:00:00","42.0000","7.3500","77.3937", ,"8.6450"
"SJ001","2019-03-10","09:10:00","50.0000","7.7625","90.2125", ,"9.5900"
"SJ001","2019-03-10","09:20:00","53.0000","7.9025","96.6000", ,"10.1125"
"SJ001","2019-03-10","09:30:00","58.0000","8.2450","105.0000", ,"10.9225"
"SJ001","2019-03-10","09:40:00","70.5000","8.6125","128.0125", ,"11.9975"
"SJ001","2019-03-10","09:50:00","71.0000","8.9125","129.6312", ,"13.0925"
"SJ001","2019-03-10","10:00:00","73.0000","9.3400","128.9313", ,"13.5000"
"SJ001","2019-03-10","10:10:00","75.5000","9.7350","136.7188", ,"13.8650"
"SJ001","2019-03-10","10:20:00","80.5000","9.9825","142.8000", ,"14.2250"
"SJ001","2019-03-10","10:30:00","76.0000","9.9975","142.5375", ,"14.7000"
"SJ001","2019-03-10","10:40:00","79.0000","10.1175","141.3562", ,"15.0300"
"SJ001","2019-03-10","10:50:00","74.5000","10.4525","133.9187", ,"15.0150"
"SJ001","2019-03-10","11:00:00","67.5000","10.4250","121.6250", ,"14.6625"
"SJ001","2019-03-10","11:10:00","61.5000","10.4225","109.4188", ,"14.0375"
"SJ001","2019-03-10","11:20:00","55.0000","10.4950","99.0062", ,"13.8400"
"SJ001","2019-03-10","11:30:00","48.0000","10.4350","85.9688", ,"13.3250"
"SJ001","2019-03-10","11:40:00","49.0000","10.1575","87.6312", ,"12.9250"
"SJ001","2019-03-10","11:50:00","53.0000","10.0425","94.2812", ,"12.6175"
"SJ001","2019-03-10","12:00:00","55.0000","10.1850","96.7750", ,"12.3725"
"SJ001","2019-03-10","12:10:00","56.5000","10.1925","102.0687", ,"12.1825"
"SJ001","2019-03-10","12:20:00","64.0000","10.2150","113.1375", ,"12.1500"
"SJ001","2019-03-10","12:30:00","65.5000","10.0925","116.1125", ,"11.7275"
"SJ001","2019-03-10","12:40:00","66.0000","10.1325","116.3312", ,"11.2750"
"SJ001","2019-03-10","12:50:00","68.5000","9.5475","119.2625", ,"10.2125"
"SJ001","2019-03-10","13:00:00","71.0000","9.3625","122.9375", ,"9.7850"
"SJ001","2019-03-10","13:10:00","76.0000","9.1725","132.6500", ,"9.9350"
"SJ001","2019-03-10","13:20:00","80.5000","9.1775","138.8625", ,"10.2900"
"SJ001","2019-03-10","13:30:00","77.0000","9.4075","133.7875", ,"10.8175"
"SJ001","2019-03-10","13:40:00","76.5000","9.1575","130.7688", ,"10.6350"
"SJ001","2019-03-10","13:50:00","75.0000","9.0200","129.6750", ,"10.4000"
"SJ001","2019-03-10","14:00:00","69.5000","8.6825","120.3125", ,"9.6525"
"SJ001","2019-03-10","14:10:00","67.5000","8.4900","117.6000", ,"9.4700"
"SJ001","2019-03-10","14:20:00","64.5000","8.2575","112.3937", ,"8.8875"
"SJ001","2019-03-10","14:30:00","64.5000","8.2975","107.6688", ,"9.3200"
"SJ001","2019-03-10","14:40:00","61.5000","8.3325","107.8438", ,"9.6125"
"SJ001","2019-03-10","14:50:00","59.5000","8.3150","103.6000", ,"9.5750"
"SJ001","2019-03-10","15:00:00","47.5000","8.1975","80.5438", ,"9.2775"
"SJ001","2019-03-10","15:10:00","42.5000","7.9675","74.5938", ,"8.6175"
"SJ001","2019-03-10","15:20:00","36.5000","7.9675","68.2938", ,"8.3575"
"SJ001","2019-03-10","15:30:00","68.0000","8.0000","114.0563", ,"8.7750"
"SJ001","2019-03-10","15:40:00","78.0000","7.7825","134.4875", ,"8.6225"
"SJ001","2019-03-10","15:50:00","93.5000","7.9375","156.2750", ,"9.0125"
"SJ001","2019-03-10","16:00:00","74.5000","7.9775","129.6750", ,"9.1275"
"SJ001","2019-03-10","16:10:00","38.5000","7.7625","62.2125", ,"8.2400"
"SJ001","2019-03-10","16:20:00","10.5000","7.4950","18.0688", ,"7.3125"
"SJ001","2019-03-10","16:30:00","8.5000","7.3150","13.3438", ,"6.8100"
"SJ001","2019-03-10","16:40:00","4.5000","7.1900","6.5187", ,"6.6375"
"SJ001","2019-03-10","16:50:00","4.0000","7.2075","12.3375", ,"6.6425"
"SJ001","2019-03-10","17:00:00","9.5000","7.2250","16.5813", ,"6.6925"
"SJ001","2019-03-10","17:10:00","7.0000","7.1150","13.2562", ,"6.6175"
"SJ001","2019-03-10","17:20:00","10.5000","7.0200","19.6000", ,"6.6125"
"SJ001","2019-03-10","17:30:00","8.0000","6.8125","15.3562", ,"6.5600"
"SJ001","2019-03-10","17:40:00","4.0000","6.7075","9.2750", ,"6.3625"
"SJ001","2019-03-10","17:50:00","0.5000","6.6200","2.6688", ,"6.1125"
"SJ001","2019-03-10","18:00:00","0.0000","6.5425","0.0000", ,"5.8875"
"SJ001","2019-03-10","18:10:00","0.0000","6.4875","0.0000", ,"5.6400"
"SJ001","2019-03-10","18:20:00","0.5000","6.4225","0.0000", ,"5.5400"
"SJ001","2019-03-10","18:30:00","0.0000","6.2750","0.0000", ,"5.2700"
"SJ001","2019-03-10","18:40:00","0.5000","6.2000","0.0000", ,"5.1975"
"SJ001","2019-03-10","18:50:00","0.0000","-17.3800","0.0000", ,"-17.4800"
"SJ001","2019-03-10","19:00:00","0.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","19:10:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","19:20:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","19:30:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","19:40:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","19:50:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","20:00:00","1.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","20:10:00","1.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","20:20:00","1.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","20:30:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","20:40:00","1.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","20:50:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-10","21:00:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-11","05:00:00","2.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-11","05:10:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-11","05:20:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-11","05:30:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-11","05:40:00","3.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-11","05:50:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-11","06:00:00","2.5000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-11","06:10:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-11","06:20:00","3.0000","-20.0000","0.0000", ,"-20.0000"
"SJ001","2019-03-11","06:30:00","3.0000","-2.8000","0.0000", ,"-3.7425"
"SJ001","2019-03-11","06:40:00","4.0000","-1.0200","0.0000", ,"-1.9675"
"SJ001","2019-03-11","06:50:00","3.5000","-0.9125","0.5250", ,"-1.9950"
"SJ001","2019-03-11","07:00:00","4.5000","-1.1450","7.1750", ,"-1.8125"
"SJ001","2019-03-11","07:10:00","9.5000","-1.1575","16.8875", ,"-1.5350"
"SJ001","2019-03-11","07:20:00","16.0000","-1.1350","29.0500", ,"-1.0500"
"SJ001","2019-03-11","07:30:00","21.0000","-1.0650","37.8000", ,"-0.8475"
"SJ001","2019-03-11","07:40:00","30.5000","-1.0100","51.6688", ,"-0.4825"
"SJ001","2019-03-11","07:50:00","36.5000","-0.8875","61.4688", ,"-0.4300"
