"SITE_NO","DATE","TIME","GEN_ENERGY","TEMPERATURE","SOLAR_IRRADIANCE","WIND_SPEED","MODULE_TEMPERATURE"
"SJ002","2018-08-06","07:00:00","28.2500","27.8550","91.4375", ,"27.5350"
"SJ002","2018-08-06","07:10:00","46.2500","28.8400","124.2938", ,"29.2000"
"SJ002","2018-08-06","07:20:00","38.7500","29.2075","92.1813", ,"30.1775"
"SJ002","2018-08-06","07:30:00","32.0000","28.8400","75.5125", ,"29.9700"
"SJ002","2018-08-06","07:40:00","40.2500","28.8150","95.8563", ,"30.1750"
"SJ002","2018-08-06","07:50:00","48.7500","29.1800","105.5250", ,"30.7450"
"SJ002","2018-08-06","08:00:00","48.0000","29.0700","111.7812", ,"31.1225"
"SJ002","2018-08-06","08:10:00","51.2500","29.0400","112.4813", ,"31.5225"
"SJ002","2018-08-06","08:20:00","59.5000","29.0550","131.8625", ,"31.8000"
"SJ002","2018-08-06","08:30:00","69.7500","29.4300","157.5437", ,"32.5475"
"SJ002","2018-08-06","08:40:00","125.2500","30.0200","261.4062", ,"34.6650"
"SJ002","2018-08-06","08:50:00","145.2500","20.7875","248.5437", ,"26.9825"
"SJ002","2018-08-06","09:00:00","142.0000","31.3725","315.3500", ,"40.3250"
"SJ002","2018-08-06","09:10:00","183.7500","26.1475","357.9625", ,"35.8400"
"SJ002","2018-08-06","09:20:00","193.0000","32.5025","406.3062", ,"44.4650"
"SJ002","2018-08-06","09:30:00","179.5000","33.7075","386.4000", ,"45.9575"
"SJ002","2018-08-06","09:40:00","159.0000","33.7575","342.2563", ,"45.3125"
"SJ002","2018-08-06","09:50:00","147.0000","33.3125","319.8562", ,"43.8025"
"SJ002","2018-08-06","10:00:00","169.0000","33.5600","372.7063", ,"43.5575"
"SJ002","2018-08-06","10:10:00","219.0000","34.2675","481.1187", ,"46.1875"
"SJ002","2018-08-06","10:20:00","265.5000","35.3400","551.4688", ,"49.7075"
"SJ002","2018-08-06","10:30:00","256.2500","35.4775","565.8625", ,"52.5325"
"SJ002","2018-08-06","10:40:00","234.2500","34.3425","518.6562", ,"49.1550"
"SJ002","2018-08-06","10:50:00","206.7500","34.3800","434.7000", ,"45.7200"
"SJ002","2018-08-06","11:00:00","159.7500","33.9800","342.7375", ,"44.0975"
"SJ002","2018-08-06","11:10:00","168.0000","33.2150","371.7000", ,"41.8300"
"SJ002","2018-08-06","11:20:00","221.5000","34.5925","457.4937", ,"45.8975"
"SJ002","2018-08-06","11:30:00","211.7500","34.4550","470.4000", ,"48.4825"
"SJ002","2018-08-06","11:40:00","238.7500","35.5425","509.4688", ,"50.0550"
"SJ002","2018-08-06","11:50:00","258.7500","35.1400","565.1625", ,"51.2675"
"SJ002","2018-08-06","12:00:00","259.5000","35.5278","581.6806", ,"53.3194"
"SJ002","2018-08-06","12:10:00","295.2500","36.3525","627.7250", ,"54.8075"
"SJ002","2018-08-06","12:20:00","301.7500","37.9350","689.2812", ,"57.2500"
"SJ002","2018-08-06","12:30:00","326.2500","36.3444","781.6667", ,"59.0000"
"SJ002","2018-08-06","12:40:00","326.7500","35.8125","779.4937", ,"59.6275"
"SJ002","2018-08-06","12:50:00","367.7500","36.9650","842.1437", ,"60.0175"
"SJ002","2018-08-06","13:00:00","314.0000","36.9175","733.7750", ,"58.7275"
"SJ002","2018-08-06","13:10:00","295.2500","37.5025","714.7437", ,"57.3375"
"SJ002","2018-08-06","13:20:00","262.7500","38.5175","618.9750", ,"58.4500"
"SJ002","2018-08-06","13:30:00","197.2500","36.9850","450.7125", ,"52.8025"
"SJ002","2018-08-06","13:40:00","188.7500","36.1575","414.5750", ,"48.1050"
"SJ002","2018-08-06","13:50:00","239.7500","37.5667","499.7708", ,"48.6194"
"SJ002","2018-08-06","14:00:00","230.5000","37.7175","458.9375", ,"49.2175"
"SJ002","2018-08-06","14:10:00","216.0000","37.7800","432.5125", ,"48.6775"
"SJ002","2018-08-06","14:20:00","172.2500","37.0825","407.7500", ,"48.1025"
"SJ002","2018-08-06","14:30:00","326.7500","31.8750","584.1063", ,"44.9075"
"SJ002","2018-08-06","14:40:00","211.7500","37.9150","474.7312", ,"54.4850"
"SJ002","2018-08-06","14:50:00","106.2500","37.1025","235.0250", ,"48.2675"
"SJ002","2018-08-06","15:00:00","119.7500","35.7400","273.0000", ,"43.9275"
"SJ002","2018-08-06","15:10:00","129.7500","35.8500","263.9000", ,"43.9175"
"SJ002","2018-08-06","15:20:00","129.0000","35.6600","276.1062", ,"43.3600"
"SJ002","2018-08-06","15:30:00","115.2500","35.6150","253.8375", ,"43.0725"
"SJ002","2018-08-06","15:40:00","86.0000","34.4850","187.6875", ,"41.4350"
"SJ002","2018-08-06","15:50:00","69.0000","33.5000","145.8625", ,"39.0400"
"SJ002","2018-08-06","16:00:00","51.2500","32.9925","116.9875", ,"37.1975"
"SJ002","2018-08-06","16:10:00","40.5000","32.6225","96.2500", ,"35.6850"
"SJ002","2018-08-06","16:20:00","44.0000","32.4400","95.8125", ,"34.9375"
"SJ002","2018-08-06","16:30:00","33.0000","32.1250","78.5312", ,"34.4125"
"SJ002","2018-08-06","16:40:00","31.7500","32.1200","78.9688", ,"33.8625"
"SJ002","2018-08-06","16:50:00","48.0000","32.0450","111.6937", ,"34.1075"
"SJ002","2018-08-06","17:00:00","48.5000","32.2525","110.6000", ,"34.7475"
"SJ002","2018-08-06","17:10:00","47.5000","32.4425","110.2500", ,"35.0675"
"SJ002","2018-08-06","17:20:00","42.5000","32.4600","95.2000", ,"34.9250"
"SJ002","2018-08-06","17:30:00","38.7500","32.4925","90.0375", ,"34.8125"
"SJ002","2018-08-06","17:40:00","36.0000","32.3600","87.5875", ,"34.3975"
"SJ002","2018-08-06","17:50:00","33.2500","32.3925","81.6813", ,"34.0700"
"SJ002","2018-08-06","18:00:00","33.2500","32.1050","76.7375", ,"33.6700"
"SJ002","2018-08-06","18:10:00","29.5000","31.7825","72.1000", ,"33.0200"
"SJ002","2018-08-06","18:20:00","25.7500","31.9525","65.4062", ,"32.8275"
"SJ002","2018-08-06","18:30:00","20.7500","26.5350","49.0875", ,"27.1975"
"SJ002","2018-08-06","18:40:00","15.0000","30.9825","37.9750", ,"31.3550"
"SJ002","2018-08-06","18:50:00","10.2500","30.4850","26.6000", ,"30.4575"
"SJ002","2018-08-06","19:00:00","8.5000","30.0550","18.9438", ,"29.7075"
"SJ002","2018-08-06","19:10:00","8.2500","24.9050","11.3313", ,"24.2675"
"SJ002","2018-08-06","19:20:00","5.7500","29.6600","2.9312", ,"28.8425"
"SJ002","2018-08-06","19:30:00","6.2500","29.4575","0.1312", ,"28.5300"
"SJ002","2018-08-06","19:40:00","6.0000","19.4975","0.0000", ,"18.6850"
"SJ002","2018-08-06","19:50:00","6.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-06","20:00:00","5.2500","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-06","20:10:00","6.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-06","20:20:00","5.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-06","20:30:00","7.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-06","20:40:00","6.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-06","20:50:00","6.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-06","21:00:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-07","05:00:00","5.7500","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-07","05:10:00","6.2500","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-07","05:20:00","6.0000","-1.9875","0.0000", ,"-1.8800"
"SJ002","2018-08-07","05:30:00","5.5000","25.0528","0.0000", ,"25.2722"
"SJ002","2018-08-07","05:40:00","5.7500","25.0800","0.0000", ,"25.2500"
"SJ002","2018-08-07","05:50:00","6.5000","25.1625","0.5688", ,"25.2950"
"SJ002","2018-08-07","06:00:00","6.0000","25.2850","4.7250", ,"25.4325"
"SJ002","2018-08-07","06:10:00","6.0000","25.3150","10.7188", ,"25.7075"
"SJ002","2018-08-07","06:20:00","6.5000","25.4925","16.1000", ,"25.9425"
"SJ002","2018-08-07","06:30:00","5.7500","25.5800","23.7563", ,"26.2075"
"SJ002","2018-08-07","06:40:00","6.5000","25.6850","32.0250", ,"26.2250"
"SJ002","2018-08-07","06:50:00","7.2500","25.6625","42.4375", ,"26.6350"
"SJ002","2018-08-07","07:00:00","8.7500","25.7500","51.6688", ,"27.2075"
"SJ002","2018-08-07","07:10:00","32.2500","21.3425","67.3750", ,"23.0250"
"SJ002","2018-08-07","07:20:00","42.5000","26.2000","99.1813", ,"28.7000"
"SJ002","2018-08-07","07:30:00","50.2500","26.3300","117.5563", ,"29.6275"
"SJ002","2018-08-07","07:40:00","53.7500","26.4850","116.1562", ,"30.2350"
"SJ002","2018-08-07","07:50:00","51.2500","26.4250","118.6063", ,"30.5075"
"SJ002","2018-08-07","08:00:00","64.0000","26.9325","138.0750", ,"31.2775"
"SJ002","2018-08-07","08:10:00","75.7500","27.0875","166.4688", ,"32.1225"
"SJ002","2018-08-07","08:20:00","71.2500","27.4350","163.5813", ,"31.9650"
"SJ002","2018-08-07","08:30:00","95.7500","28.2500","200.9000", ,"33.0500"
"SJ002","2018-08-07","08:40:00","98.2500","28.8825","216.9125", ,"35.0725"
"SJ002","2018-08-07","08:50:00","84.5000","29.2625","187.8187", ,"35.6525"
"SJ002","2018-08-07","09:00:00","91.7500","28.9639","204.7500", ,"34.5944"
"SJ002","2018-08-07","09:10:00","110.7500","28.8250","226.6250", ,"34.2650"
"SJ002","2018-08-07","09:20:00","139.2500","29.2775","294.7875", ,"35.9675"
"SJ002","2018-08-07","09:30:00","184.0000","29.5525","369.6875", ,"38.7550"
"SJ002","2018-08-07","09:40:00","235.7500","29.6325","417.9000", ,"39.8925"
"SJ002","2018-08-07","09:50:00","263.0000","31.0175","518.5250", ,"42.8225"
"SJ002","2018-08-07","10:00:00","320.7500","32.8175","641.4188", ,"48.9275"
"SJ002","2018-08-07","10:10:00","244.7500","32.9725","558.2938", ,"51.8750"
"SJ002","2018-08-07","10:20:00","163.5000","32.0675","350.3500", ,"45.2075"
"SJ002","2018-08-07","10:30:00","223.5000","32.1275","507.3250", ,"43.4850"
"SJ002","2018-08-07","10:40:00","243.0000","32.1475","550.6812", ,"47.5700"
"SJ002","2018-08-07","10:50:00","207.7500","32.6625","430.9812", ,"45.7125"
"SJ002","2018-08-07","11:00:00","153.5000","32.3075","347.1125", ,"42.0700"
"SJ002","2018-08-07","11:10:00","156.7500","32.4275","338.6250", ,"41.0075"
"SJ002","2018-08-07","11:20:00","200.2500","31.8575","389.2000", ,"40.9225"
"SJ002","2018-08-07","11:30:00","222.2500","31.6100","437.6750", ,"42.1450"
"SJ002","2018-08-07","11:40:00","224.5000","33.0550","460.0312", ,"45.3675"
"SJ002","2018-08-07","11:50:00","305.0000","33.4750","623.2188", ,"49.2175"
"SJ002","2018-08-07","12:00:00","252.0000","34.0925","590.9750", ,"52.0325"
"SJ002","2018-08-07","12:10:00","221.5000","32.8925","493.7188", ,"48.9475"
"SJ002","2018-08-07","12:20:00","148.5000","32.1075","325.9812", ,"43.2700"
"SJ002","2018-08-07","12:30:00","163.5000","32.9475","371.8750", ,"42.1125"
"SJ002","2018-08-07","12:40:00","187.2500","32.0475","434.0875", ,"43.1350"
"SJ002","2018-08-07","12:50:00","223.7500","33.2750","464.8875", ,"45.0275"
"SJ002","2018-08-07","13:00:00","231.0000","33.9325","519.1375", ,"48.2300"
"SJ002","2018-08-07","13:10:00","200.5000","28.2575","412.8250", ,"41.2875"
"SJ002","2018-08-07","13:20:00","195.7500","28.4975","392.1313", ,"39.9550"
"SJ002","2018-08-07","13:30:00","189.2500","33.4425","396.3750", ,"44.1800"
"SJ002","2018-08-07","13:40:00","219.5000","33.2225","474.3813", ,"43.8500"
"SJ002","2018-08-07","13:50:00","302.0000","33.3425","633.1500", ,"47.0525"
"SJ002","2018-08-07","14:00:00","343.7500","29.0325","709.6688", ,"45.7525"
"SJ002","2018-08-07","14:10:00","342.5000","34.8675","734.5187", ,"55.8425"
"SJ002","2018-08-07","14:20:00","322.2500","35.0850","711.2000", ,"54.3850"
"SJ002","2018-08-07","14:30:00","312.7500","35.4825","697.4188", ,"53.3400"
"SJ002","2018-08-07","14:40:00","304.0000","35.3350","682.7188", ,"55.4900"
"SJ002","2018-08-07","14:50:00","310.5000","35.5850","663.2062", ,"56.5550"
"SJ002","2018-08-07","15:00:00","284.2500","37.1275","638.7938", ,"57.4950"
"SJ002","2018-08-07","15:10:00","279.0000","36.8417","618.8681", ,"56.0056"
"SJ002","2018-08-07","15:20:00","288.5000","35.6575","596.3125", ,"52.1350"
"SJ002","2018-08-07","15:30:00","262.2500","36.2000","573.7812", ,"51.3450"
"SJ002","2018-08-07","15:40:00","250.0000","36.3825","547.0938", ,"51.6800"
"SJ002","2018-08-07","15:50:00","240.0000","31.3375","471.4062", ,"44.3425"
"SJ002","2018-08-07","16:00:00","233.0000","36.8625","494.3313", ,"51.3475"
"SJ002","2018-08-07","16:10:00","212.5000","36.5175","468.7375", ,"48.8425"
"SJ002","2018-08-07","16:20:00","196.0000","36.7725","441.0000", ,"48.5025"
"SJ002","2018-08-07","16:30:00","184.5000","37.7950","413.7437", ,"48.9250"
"SJ002","2018-08-07","16:40:00","170.5000","37.6694","383.3958", ,"47.9333"
"SJ002","2018-08-07","16:50:00","162.0000","37.5150","353.1062", ,"46.2775"
"SJ002","2018-08-07","17:00:00","132.7500","35.7275","316.5312", ,"44.4750"
"SJ002","2018-08-07","17:10:00","115.0000","34.7025","283.3250", ,"41.9250"
"SJ002","2018-08-07","17:20:00","97.2500","36.6600","250.5563", ,"41.4750"
"SJ002","2018-08-07","17:30:00","85.7500","35.8575","220.2812", ,"40.3275"
"SJ002","2018-08-07","17:40:00","66.5000","35.8975","186.8125", ,"38.8925"
"SJ002","2018-08-07","17:50:00","54.7500","34.8150","166.6438", ,"37.3525"
"SJ002","2018-08-07","18:00:00","40.0000","34.2300","125.7812", ,"35.8050"
"SJ002","2018-08-07","18:10:00","31.2500","34.0875","108.5875", ,"34.4225"
"SJ002","2018-08-07","18:20:00","21.5000","33.4725","60.6375", ,"33.2200"
"SJ002","2018-08-07","18:30:00","15.0000","31.5775","40.4250", ,"31.8275"
"SJ002","2018-08-07","18:40:00","9.7500","31.2750","27.1687", ,"30.9300"
"SJ002","2018-08-07","18:50:00","7.2500","30.6000","17.9375", ,"30.0150"
"SJ002","2018-08-07","19:00:00","6.2500","25.2175","8.8812", ,"24.4375"
"SJ002","2018-08-07","19:10:00","5.0000","29.8900","5.5563", ,"28.8200"
"SJ002","2018-08-07","19:20:00","6.0000","29.4700","1.7500", ,"28.3325"
"SJ002","2018-08-07","19:30:00","5.0000","29.2025","0.0000", ,"27.8575"
"SJ002","2018-08-07","19:40:00","6.2500","19.2100","0.0000", ,"18.0325"
"SJ002","2018-08-07","19:50:00","5.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-07","20:00:00","6.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-07","20:10:00","6.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-07","20:20:00","5.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-07","20:30:00","6.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-07","20:40:00","5.2500","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-07","20:50:00","5.7500","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-07","21:00:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-08","05:00:00","4.2500","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-08","05:10:00","4.7500","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-08","05:20:00","4.5000","19.5250","0.0000", ,"18.5900"
"SJ002","2018-08-08","05:30:00","4.0000","24.0475","0.0000", ,"22.9800"
"SJ002","2018-08-08","05:40:00","4.0000","24.2000","0.9188", ,"22.9200"
"SJ002","2018-08-08","05:50:00","3.5000","24.2650","5.9062", ,"23.1425"
"SJ002","2018-08-08","06:00:00","4.0000","24.3425","9.6687", ,"23.5025"
"SJ002","2018-08-08","06:10:00","4.0000","24.4225","12.0312", ,"23.7950"
"SJ002","2018-08-08","06:20:00","4.7500","24.5425","16.0125", ,"24.2100"
"SJ002","2018-08-08","06:30:00","5.5000","24.8222","29.3611", ,"24.8972"
"SJ002","2018-08-08","06:40:00","7.2500","25.0300","45.3687", ,"25.6550"
"SJ002","2018-08-08","06:50:00","32.2500","25.4650","78.5750", ,"26.3775"
"SJ002","2018-08-08","07:00:00","46.2500","26.3325","113.2687", ,"27.3000"
"SJ002","2018-08-08","07:10:00","61.7500","26.5100","141.6625", ,"28.3450"
"SJ002","2018-08-08","07:20:00","72.5000","26.8550","174.6500", ,"29.6825"
"SJ002","2018-08-08","07:30:00","85.7500","27.2025","202.7375", ,"31.1350"
"SJ002","2018-08-08","07:40:00","100.5000","28.3600","235.2875", ,"33.2625"
"SJ002","2018-08-08","07:50:00","111.0000","28.6975","254.5375", ,"35.0500"
"SJ002","2018-08-08","08:00:00","134.7500","29.3900","290.3687", ,"36.6525"
"SJ002","2018-08-08","08:10:00","145.2500","29.0950","320.2063", ,"37.5200"
"SJ002","2018-08-08","08:20:00","156.0000","30.1850","347.8562", ,"39.6825"
"SJ002","2018-08-08","08:30:00","181.0000","30.5550","380.5813", ,"41.2850"
"SJ002","2018-08-08","08:40:00","186.7500","31.1300","408.8438", ,"42.3825"
"SJ002","2018-08-08","08:50:00","202.7500","31.4850","442.0063", ,"43.6075"
"SJ002","2018-08-08","09:00:00","225.2500","31.5700","466.9000", ,"45.5275"
"SJ002","2018-08-08","09:10:00","229.2500","32.0250","497.6125", ,"47.0250"
"SJ002","2018-08-08","09:20:00","243.0000","31.5750","524.6500", ,"48.3400"
"SJ002","2018-08-08","09:30:00","253.7500","32.1300","548.9750", ,"48.7775"
"SJ002","2018-08-08","09:40:00","265.2500","33.9875","571.9875", ,"51.0250"
"SJ002","2018-08-08","09:50:00","272.2500","34.0500","592.9438", ,"52.3575"
"SJ002","2018-08-08","10:00:00","279.5000","34.4525","614.6875", ,"53.9250"
"SJ002","2018-08-08","10:10:00","303.2500","35.8150","635.9500", ,"54.7975"
"SJ002","2018-08-08","10:20:00","293.7500","36.2300","655.9875", ,"56.2200"
"SJ002","2018-08-08","10:30:00","303.7500","36.1175","682.2375", ,"57.9000"
"SJ002","2018-08-08","10:40:00","325.7500","35.7375","699.7375", ,"58.3275"
"SJ002","2018-08-08","10:50:00","319.0000","36.5825","722.8813", ,"58.1750"
"SJ002","2018-08-08","11:00:00","323.2500","36.8200","747.5125", ,"58.2800"
"SJ002","2018-08-08","11:10:00","336.7500","35.8425","776.8250", ,"59.3275"
"SJ002","2018-08-08","11:20:00","365.5000","36.6600","802.2875", ,"60.7700"
"SJ002","2018-08-08","11:30:00","353.2500","36.0525","832.6938", ,"62.0100"
"SJ002","2018-08-08","11:40:00","315.5000","37.6050","778.8813", ,"62.8725"
"SJ002","2018-08-08","11:50:00","187.5000","35.8900","548.7563", ,"57.4050"
"SJ002","2018-08-08","12:00:00","234.5000","34.7075","505.3125", ,"46.8300"
"SJ002","2018-08-08","12:10:00","361.2500","36.1975","827.6625", ,"54.1150"
"SJ002","2018-08-08","12:20:00","338.5000","36.2600","706.7375", ,"57.6800"
"SJ002","2018-08-08","12:30:00","265.7500","35.7750","666.1375", ,"50.9525"
"SJ002","2018-08-08","12:40:00","340.5000","35.5389","779.6736", ,"51.6222"
"SJ002","2018-08-08","12:50:00","162.7500","35.5550","401.5813", ,"48.0950"
"SJ002","2018-08-08","13:00:00","340.5000","35.5825","759.3250", ,"47.9725"
"SJ002","2018-08-08","13:10:00","220.7500","35.1500","494.9000", ,"46.3500"
"SJ002","2018-08-08","13:20:00","371.5000","35.4944","763.7778", ,"48.5861"
"SJ002","2018-08-08","13:30:00","350.2500","35.4250","790.1250", ,"49.5625"
"SJ002","2018-08-08","13:40:00","335.0000","36.6850","786.2750", ,"55.3450"
"SJ002","2018-08-08","13:50:00","347.0000","37.1250","783.7375", ,"56.4425"
"SJ002","2018-08-08","14:00:00","323.7500","37.0075","767.2875", ,"56.7900"
"SJ002","2018-08-08","14:10:00","151.0000","35.7375","346.7188", ,"47.3275"
"SJ002","2018-08-08","14:20:00","231.5000","35.9500","650.2125", ,"44.8050"
"SJ002","2018-08-08","14:30:00","236.7500","36.3850","399.8750", ,"46.4275"
"SJ002","2018-08-08","14:40:00","184.5000","36.3275","386.7063", ,"46.3975"
"SJ002","2018-08-08","14:50:00","235.0000","36.0925","542.4125", ,"44.3600"
"SJ002","2018-08-08","15:00:00","275.7500","36.5925","622.0375", ,"46.8500"
"SJ002","2018-08-08","15:10:00","276.5000","36.9175","628.9500", ,"48.4625"
"SJ002","2018-08-08","15:20:00","265.0000","36.0100","593.1625", ,"45.6750"
"SJ002","2018-08-08","15:30:00","257.5000","36.0675","502.4688", ,"43.8950"
"SJ002","2018-08-08","15:40:00","250.2500","35.9975","555.2313", ,"44.0275"
"SJ002","2018-08-08","15:50:00","232.0000","35.6075","509.2937", ,"43.1075"
"SJ002","2018-08-08","16:00:00","215.7500","35.3775","443.9750", ,"41.6500"
"SJ002","2018-08-08","16:10:00","204.5000","35.0000","452.1562", ,"40.6150"
"SJ002","2018-08-08","16:20:00","189.7500","35.0025","422.7125", ,"40.1925"
"SJ002","2018-08-08","16:30:00","183.5000","35.0825","409.3250", ,"39.6175"
"SJ002","2018-08-08","16:40:00","179.0000","35.3950","385.0437", ,"40.3125"
"SJ002","2018-08-08","16:50:00","151.2500","35.6525","351.5750", ,"40.0000"
"SJ002","2018-08-08","17:00:00","139.7500","35.8600","335.9563", ,"40.2400"
"SJ002","2018-08-08","17:10:00","124.0000","36.2583","308.0972", ,"40.4861"
"SJ002","2018-08-08","17:20:00","78.5000","35.9375","186.7250", ,"39.6250"
"SJ002","2018-08-08","17:30:00","43.2500","34.5875","112.9188", ,"36.5525"
"SJ002","2018-08-08","17:40:00","56.5000","34.5500","164.9375", ,"35.5575"
"SJ002","2018-08-08","17:50:00","62.0000","34.7825","185.7625", ,"35.6300"
"SJ002","2018-08-08","18:00:00","52.5000","34.6275","162.5312", ,"35.0250"
"SJ002","2018-08-08","18:10:00","38.7500","34.4775","133.7438", ,"34.6100"
"SJ002","2018-08-08","18:20:00","28.5000","33.7075","79.4062", ,"34.0000"
"SJ002","2018-08-08","18:30:00","23.0000","33.0950","59.3250", ,"33.2325"
"SJ002","2018-08-08","18:40:00","15.2500","32.5500","40.0750", ,"32.5175"
"SJ002","2018-08-08","18:50:00","9.7500","31.9050","27.3000", ,"31.4350"
"SJ002","2018-08-08","19:00:00","8.2500","31.0650","18.4625", ,"30.3625"
"SJ002","2018-08-08","19:10:00","6.7500","30.5950","10.2812", ,"29.5250"
"SJ002","2018-08-08","19:20:00","6.0000","30.0650","3.3250", ,"28.8150"
"SJ002","2018-08-08","19:30:00","7.0000","30.0444","0.0972", ,"28.5056"
"SJ002","2018-08-08","19:40:00","7.0000","0.2200","0.0000", ,"-0.4150"
"SJ002","2018-08-08","19:50:00","6.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-08","20:00:00","7.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-08","20:10:00","6.2500","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-08","20:20:00","7.2500","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-08","20:30:00","6.7500","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-08","20:40:00","7.2500","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-08","20:50:00","7.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-08","21:00:00","0.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-09","05:00:00","5.5000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-09","05:10:00","6.0000","-20.0000","0.0000", ,"-20.0000"
"SJ002","2018-08-09","05:20:00","5.7500","15.5425","0.0000", ,"14.6675"
"SJ002","2018-08-09","05:30:00","5.5000","24.5200","0.0000", ,"23.5200"
"SJ002","2018-08-09","05:40:00","6.0000","24.5000","0.2917", ,"23.5806"
"SJ002","2018-08-09","05:50:00","5.2500","24.6000","2.1875", ,"23.6825"
"SJ002","2018-08-09","06:00:00","5.2500","24.7750","8.7500", ,"23.8825"
"SJ002","2018-08-09","06:10:00","5.7500","24.9975","22.5750", ,"24.1875"
"SJ002","2018-08-09","06:20:00","5.2500","25.1350","30.4062", ,"24.6125"
"SJ002","2018-08-09","06:30:00","7.2500","25.4150","42.1313", ,"25.3550"
"SJ002","2018-08-09","06:40:00","7.2500","25.5150","38.4125", ,"25.8050"
"SJ002","2018-08-09","06:50:00","17.2500","25.8775","55.4750", ,"26.4550"
"SJ002","2018-08-09","07:00:00","36.0000","26.3225","89.9500", ,"27.2525"
"SJ002","2018-08-09","07:10:00","48.2500","26.4125","113.4437", ,"28.2850"
"SJ002","2018-08-09","07:20:00","58.0000","26.9850","127.6625", ,"29.8025"
"SJ002","2018-08-09","07:30:00","61.2500","27.5350","137.1562", ,"30.7825"
"SJ002","2018-08-09","07:40:00","61.7500","27.4375","137.3750", ,"31.4675"
"SJ002","2018-08-09","07:50:00","101.2500","28.2444","229.5417", ,"32.7528"
"SJ002","2018-08-09","08:00:00","126.7500","29.2325","285.6438", ,"35.9700"
"SJ002","2018-08-09","08:10:00","122.5000","29.6325","289.2312", ,"37.2950"
"SJ002","2018-08-09","08:20:00","123.5000","30.0525","276.5437", ,"38.3275"
"SJ002","2018-08-09","08:30:00","116.7500","30.0525","258.1687", ,"38.3025"
"SJ002","2018-08-09","08:40:00","178.2500","30.3425","394.8875", ,"39.1675"
"SJ002","2018-08-09","08:50:00","194.5000","30.0325","445.7688", ,"41.6200"
"SJ002","2018-08-09","09:00:00","236.2500","30.6450","491.5750", ,"43.4325"
"SJ002","2018-08-09","09:10:00","231.7500","31.7650","522.0688", ,"46.3550"
"SJ002","2018-08-09","09:20:00","241.7500","32.2825","573.8250", ,"48.4550"
"SJ002","2018-08-09","09:30:00","278.5000","31.8175","591.4562", ,"49.3525"
"SJ002","2018-08-09","09:40:00","257.0000","32.6400","579.1625", ,"51.0000"
"SJ002","2018-08-09","09:50:00","286.5000","32.7850","651.8750", ,"51.9750"
"SJ002","2018-08-09","10:00:00","248.7500","34.1500","601.5187", ,"53.3425"
"SJ002","2018-08-09","10:10:00","207.7500","33.5150","468.5625", ,"50.0450"
"SJ002","2018-08-09","10:20:00","313.7500","34.4650","633.8937", ,"51.0150"
"SJ002","2018-08-09","10:30:00","319.2500","35.0475","718.7250", ,"56.0325"
"SJ002","2018-08-09","10:40:00","319.0000","34.9556","718.9097", ,"58.5528"
"SJ002","2018-08-09","10:50:00","319.5000","29.8225","637.9188", ,"48.4375"
"SJ002","2018-08-09","11:00:00","247.5000","24.4625","436.6250", ,"37.9900"
"SJ002","2018-08-09","11:10:00","321.5000","36.3050","706.8250", ,"53.2725"
"SJ002","2018-08-09","11:20:00","305.0000","37.0675","688.2750", ,"54.7950"
"SJ002","2018-08-09","11:30:00","211.0000","36.9500","480.6812", ,"52.0825"
"SJ002","2018-08-09","11:40:00","220.2500","36.3825","481.2500", ,"49.0675"
"SJ002","2018-08-09","11:50:00","200.7500","36.7225","455.6125", ,"48.4050"
"SJ002","2018-08-09","12:00:00","218.2500","36.8389","469.0486", ,"49.0667"
