,fcstdate,fcsttime,basedate,basetime,POP,PTY,R06,REH,S06,SKY,T3H,WSD
9763,20180310,1910,20180309,2300,0,0,0,35,0,1,5,2.7
9764,20180310,1920,20180309,2300,0,0,0,35,0,1,5,2.7
9765,20180310,1930,20180309,2300,0,0,0,35,0,1,5,2.7
9766,20180310,1940,20180309,2300,0,0,0,35,0,1,5,2.7
9767,20180310,1950,20180309,2300,0,0,0,35,0,1,5,2.7
9768,20180310,2000,20180309,2300,0,0,0,35,0,1,5,2.7
9769,20180310,2010,20180309,2300,0,0,0,35,0,1,5,2.7
9770,20180310,2020,20180309,2300,0,0,0,35,0,1,5,2.7
9771,20180310,2030,20180309,2300,0,0,0,35,0,1,5,2.7
9772,20180310,2040,20180309,2300,0,0,0,35,0,1,5,2.7
9773,20180310,2050,20180309,2300,0,0,0,35,0,1,5,2.7
9774,20180310,2100,20180309,2300,0,0,0,35,0,1,5,2.7
9775,20180310,2110,20180309,2300,0,0,0,35,0,1,5,2.7
9776,20180310,2120,20180309,2300,0,0,0,35,0,1,5,2.7
9777,20180310,2130,20180309,2300,0,0,0,35,0,1,5,2.7
9778,20180310,2140,20180309,2300,0,0,0,35,0,1,5,2.7
9779,20180310,2150,20180309,2300,0,0,0,35,0,1,5,2.7
9780,20180310,2200,20180309,2300,0,0,0,35,0,1,5,2.7
9781,20180310,2210,20180309,2300,0,0,0,35,0,1,5,2.7
9782,20180310,2220,20180309,2300,0,0,0,35,0,1,5,2.7
9783,20180310,2230,20180309,2300,0,0,0,35,0,1,5,2.7
9784,20180310,2240,20180309,2300,0,0,0,35,0,1,5,2.7
9785,20180310,2250,20180309,2300,0,0,0,35,0,1,5,2.7
9786,20180310,2300,20180309,2300,0,0,0,35,0,1,5,2.7
9787,20180310,2310,20180309,2300,0,0,0,35,0,1,5,2.7
9788,20180310,2320,20180309,2300,0,0,0,35,0,1,5,2.7
9789,20180310,2330,20180309,2300,0,0,0,35,0,1,5,2.7
9790,20180310,2340,20180309,2300,0,0,0,35,0,1,5,2.7
9791,20180310,2350,20180309,2300,0,0,0,35,0,1,5,2.7
9792,20180311,0,20180310,2300,20,0,0,65,0,3,3,1.3
9793,20180311,10,20180310,2300,20,0,0,65,0,3,3,1.3
9794,20180311,20,20180310,2300,20,0,0,65,0,3,3,1.3
9795,20180311,30,20180310,2300,20,0,0,65,0,3,3,1.3
9796,20180311,40,20180310,2300,20,0,0,65,0,3,3,1.3
9797,20180311,50,20180310,2300,20,0,0,65,0,3,3,1.3
9798,20180311,100,20180310,2300,20,0,0,65,0,3,3,1.3
9799,20180311,110,20180310,2300,20,0,0,65,0,3,3,1.3
9800,20180311,120,20180310,2300,20,0,0,65,0,3,3,1.3
9801,20180311,130,20180310,2300,20,0,0,65,0,3,3,1.3
9802,20180311,140,20180310,2300,20,0,0,65,0,3,3,1.3
9803,20180311,150,20180310,2300,20,0,0,65,0,3,3,1.3
9804,20180311,200,20180310,2300,20,0,0,65,0,3,3,1.3
9805,20180311,210,20180310,2300,20,0,0,65,0,3,3,1.3
9806,20180311,220,20180310,2300,20,0,0,65,0,3,3,1.3
9807,20180311,230,20180310,2300,20,0,0,65,0,3,3,1.3
9808,20180311,240,20180310,2300,20,0,0,65,0,3,3,1.3
9809,20180311,250,20180310,2300,20,0,0,65,0,3,3,1.3
9810,20180311,300,20180310,2300,20,0,0,65,0,3,3,1.3
9811,20180311,310,20180310,2300,20,0,0,70,0,3,3,1.8
9812,20180311,320,20180310,2300,20,0,0,70,0,3,3,1.8
9813,20180311,330,20180310,2300,20,0,0,70,0,3,3,1.8
9814,20180311,340,20180310,2300,20,0,0,70,0,3,3,1.8
9815,20180311,350,20180310,2300,20,0,0,70,0,3,3,1.8
9816,20180311,400,20180310,2300,20,0,0,70,0,3,3,1.8
9817,20180311,410,20180310,2300,20,0,0,70,0,3,3,1.8
9818,20180311,420,20180310,2300,20,0,0,70,0,3,3,1.8
9819,20180311,430,20180310,2300,20,0,0,70,0,3,3,1.8
9820,20180311,440,20180310,2300,20,0,0,70,0,3,3,1.8
9821,20180311,450,20180310,2300,20,0,0,70,0,3,3,1.8
9822,20180311,500,20180310,2300,20,0,0,70,0,3,3,1.8
9823,20180311,510,20180310,2300,20,0,0,70,0,3,3,1.8
9824,20180311,520,20180310,2300,20,0,0,70,0,3,3,1.8
9825,20180311,530,20180310,2300,20,0,0,70,0,3,3,1.8
9826,20180311,540,20180310,2300,20,0,0,70,0,3,3,1.8
9827,20180311,550,20180310,2300,20,0,0,70,0,3,3,1.8
9828,20180311,600,20180310,2300,20,0,0,70,0,3,3,1.8
9829,20180311,610,20180310,2300,10,0,0,60,0,2,5,2
9830,20180311,620,20180310,2300,10,0,0,60,0,2,5,2
9831,20180311,630,20180310,2300,10,0,0,60,0,2,5,2
9832,20180311,640,20180310,2300,10,0,0,60,0,2,5,2
9833,20180311,650,20180310,2300,10,0,0,60,0,2,5,2
9834,20180311,700,20180310,2300,10,0,0,60,0,2,5,2
9835,20180311,710,20180310,2300,10,0,0,60,0,2,5,2
9836,20180311,720,20180310,2300,10,0,0,60,0,2,5,2
9837,20180311,730,20180310,2300,10,0,0,60,0,2,5,2
9838,20180311,740,20180310,2300,10,0,0,60,0,2,5,2
9839,20180311,750,20180310,2300,10,0,0,60,0,2,5,2
9840,20180311,800,20180310,2300,10,0,0,60,0,2,5,2
9841,20180311,810,20180310,2300,10,0,0,60,0,2,5,2
9842,20180311,820,20180310,2300,10,0,0,60,0,2,5,2
9843,20180311,830,20180310,2300,10,0,0,60,0,2,5,2
9844,20180311,840,20180310,2300,10,0,0,60,0,2,5,2
9845,20180311,850,20180310,2300,10,0,0,60,0,2,5,2
9846,20180311,900,20180310,2300,10,0,0,60,0,2,5,2
9847,20180311,910,20180310,2300,10,0,0,35,0,2,11,1.7
9848,20180311,920,20180310,2300,10,0,0,35,0,2,11,1.7
9849,20180311,930,20180310,2300,10,0,0,35,0,2,11,1.7
9850,20180311,940,20180310,2300,10,0,0,35,0,2,11,1.7
9851,20180311,950,20180310,2300,10,0,0,35,0,2,11,1.7
9852,20180311,1000,20180310,2300,10,0,0,35,0,2,11,1.7
9853,20180311,1010,20180310,2300,10,0,0,35,0,2,11,1.7
9854,20180311,1020,20180310,2300,10,0,0,35,0,2,11,1.7
9855,20180311,1030,20180310,2300,10,0,0,35,0,2,11,1.7
9856,20180311,1040,20180310,2300,10,0,0,35,0,2,11,1.7
9857,20180311,1050,20180310,2300,10,0,0,35,0,2,11,1.7
9858,20180311,1100,20180310,2300,10,0,0,35,0,2,11,1.7
9859,20180311,1110,20180310,2300,10,0,0,35,0,2,11,1.7
9860,20180311,1120,20180310,2300,10,0,0,35,0,2,11,1.7
9861,20180311,1130,20180310,2300,10,0,0,35,0,2,11,1.7
9862,20180311,1140,20180310,2300,10,0,0,35,0,2,11,1.7
9863,20180311,1150,20180310,2300,10,0,0,35,0,2,11,1.7
9864,20180311,1200,20180310,2300,10,0,0,35,0,2,11,1.7
9865,20180311,1210,20180310,2300,10,0,0,20,0,2,13,2.4
9866,20180311,1220,20180310,2300,10,0,0,20,0,2,13,2.4
9867,20180311,1230,20180310,2300,10,0,0,20,0,2,13,2.4
9868,20180311,1240,20180310,2300,10,0,0,20,0,2,13,2.4
9869,20180311,1250,20180310,2300,10,0,0,20,0,2,13,2.4
9870,20180311,1300,20180310,2300,10,0,0,20,0,2,13,2.4
9871,20180311,1310,20180310,2300,10,0,0,20,0,2,13,2.4
9872,20180311,1320,20180310,2300,10,0,0,20,0,2,13,2.4
9873,20180311,1330,20180310,2300,10,0,0,20,0,2,13,2.4
9874,20180311,1340,20180310,2300,10,0,0,20,0,2,13,2.4
9875,20180311,1350,20180310,2300,10,0,0,20,0,2,13,2.4
9876,20180311,1400,20180310,2300,10,0,0,20,0,2,13,2.4
9877,20180311,1410,20180310,2300,10,0,0,20,0,2,13,2.4
9878,20180311,1420,20180310,2300,10,0,0,20,0,2,13,2.4
9879,20180311,1430,20180310,2300,10,0,0,20,0,2,13,2.4
9880,20180311,1440,20180310,2300,10,0,0,20,0,2,13,2.4
9881,20180311,1450,20180310,2300,10,0,0,20,0,2,13,2.4
9882,20180311,1500,20180310,2300,10,0,0,20,0,2,13,2.4
9883,20180311,1510,20180310,2300,10,0,0,25,0,2,11,3.5
9884,20180311,1520,20180310,2300,10,0,0,25,0,2,11,3.5
9885,20180311,1530,20180310,2300,10,0,0,25,0,2,11,3.5
9886,20180311,1540,20180310,2300,10,0,0,25,0,2,11,3.5
9887,20180311,1550,20180310,2300,10,0,0,25,0,2,11,3.5
9888,20180311,1600,20180310,2300,10,0,0,25,0,2,11,3.5
9889,20180311,1610,20180310,2300,10,0,0,25,0,2,11,3.5
9890,20180311,1620,20180310,2300,10,0,0,25,0,2,11,3.5
9891,20180311,1630,20180310,2300,10,0,0,25,0,2,11,3.5
9892,20180311,1640,20180310,2300,10,0,0,25,0,2,11,3.5
9893,20180311,1650,20180310,2300,10,0,0,25,0,2,11,3.5
9894,20180311,1700,20180310,2300,10,0,0,25,0,2,11,3.5
9895,20180311,1710,20180310,2300,10,0,0,25,0,2,11,3.5
9896,20180311,1720,20180310,2300,10,0,0,25,0,2,11,3.5
9897,20180311,1730,20180310,2300,10,0,0,25,0,2,11,3.5
9898,20180311,1740,20180310,2300,10,0,0,25,0,2,11,3.5
9899,20180311,1750,20180310,2300,10,0,0,25,0,2,11,3.5
9900,20180311,1800,20180310,2300,10,0,0,25,0,2,11,3.5
9901,20180311,1810,20180310,2300,10,0,0,40,0,2,6,0.2
9902,20180311,1820,20180310,2300,10,0,0,40,0,2,6,0.2
9903,20180311,1830,20180310,2300,10,0,0,40,0,2,6,0.2
9904,20180311,1840,20180310,2300,10,0,0,40,0,2,6,0.2
9905,20180311,1850,20180310,2300,10,0,0,40,0,2,6,0.2
9906,20180311,1900,20180310,2300,10,0,0,40,0,2,6,0.2
9907,20180311,1910,20180310,2300,10,0,0,40,0,2,6,0.2
9908,20180311,1920,20180310,2300,10,0,0,40,0,2,6,0.2
9909,20180311,1930,20180310,2300,10,0,0,40,0,2,6,0.2
9910,20180311,1940,20180310,2300,10,0,0,40,0,2,6,0.2
9911,20180311,1950,20180310,2300,10,0,0,40,0,2,6,0.2
9912,20180311,2000,20180310,2300,10,0,0,40,0,2,6,0.2
9913,20180311,2010,20180310,2300,10,0,0,40,0,2,6,0.2
9914,20180311,2020,20180310,2300,10,0,0,40,0,2,6,0.2
9915,20180311,2030,20180310,2300,10,0,0,40,0,2,6,0.2
9916,20180311,2040,20180310,2300,10,0,0,40,0,2,6,0.2
9917,20180311,2050,20180310,2300,10,0,0,40,0,2,6,0.2
9918,20180311,2100,20180310,2300,10,0,0,40,0,2,6,0.2
9919,20180311,2110,20180310,2300,10,0,0,40,0,2,6,0.2
9920,20180311,2120,20180310,2300,10,0,0,40,0,2,6,0.2
9921,20180311,2130,20180310,2300,10,0,0,40,0,2,6,0.2
9922,20180311,2140,20180310,2300,10,0,0,40,0,2,6,0.2
9923,20180311,2150,20180310,2300,10,0,0,40,0,2,6,0.2
9924,20180311,2200,20180310,2300,10,0,0,40,0,2,6,0.2
9925,20180311,2210,20180310,2300,10,0,0,40,0,2,6,0.2
9926,20180311,2220,20180310,2300,10,0,0,40,0,2,6,0.2
9927,20180311,2230,20180310,2300,10,0,0,40,0,2,6,0.2
9928,20180311,2240,20180310,2300,10,0,0,40,0,2,6,0.2
9929,20180311,2250,20180310,2300,10,0,0,40,0,2,6,0.2
9930,20180311,2300,20180310,2300,10,0,0,40,0,2,6,0.2
9931,20180311,2310,20180310,2300,10,0,0,40,0,2,6,0.2
9932,20180311,2320,20180310,2300,10,0,0,40,0,2,6,0.2
9933,20180311,2330,20180310,2300,10,0,0,40,0,2,6,0.2
9934,20180311,2340,20180310,2300,10,0,0,40,0,2,6,0.2
9935,20180311,2350,20180310,2300,10,0,0,40,0,2,6,0.2
9936,20180312,0,20180311,2300,0,0,0,45,0,1,1,1.3
9937,20180312,10,20180311,2300,0,0,0,45,0,1,1,1.3
9938,20180312,20,20180311,2300,0,0,0,45,0,1,1,1.3
9939,20180312,30,20180311,2300,0,0,0,45,0,1,1,1.3
9940,20180312,40,20180311,2300,0,0,0,45,0,1,1,1.3
9941,20180312,50,20180311,2300,0,0,0,45,0,1,1,1.3
9942,20180312,100,20180311,2300,0,0,0,45,0,1,1,1.3
9943,20180312,110,20180311,2300,0,0,0,45,0,1,1,1.3
9944,20180312,120,20180311,2300,0,0,0,45,0,1,1,1.3
9945,20180312,130,20180311,2300,0,0,0,45,0,1,1,1.3
9946,20180312,140,20180311,2300,0,0,0,45,0,1,1,1.3
9947,20180312,150,20180311,2300,0,0,0,45,0,1,1,1.3
9948,20180312,200,20180311,2300,0,0,0,45,0,1,1,1.3
9949,20180312,210,20180311,2300,0,0,0,45,0,1,1,1.3
9950,20180312,220,20180311,2300,0,0,0,45,0,1,1,1.3
9951,20180312,230,20180311,2300,0,0,0,45,0,1,1,1.3
9952,20180312,240,20180311,2300,0,0,0,45,0,1,1,1.3
9953,20180312,250,20180311,2300,0,0,0,45,0,1,1,1.3
9954,20180312,300,20180311,2300,0,0,0,45,0,1,1,1.3
9955,20180312,310,20180311,2300,0,0,0,55,0,1,0,1.1
9956,20180312,320,20180311,2300,0,0,0,55,0,1,0,1.1
9957,20180312,330,20180311,2300,0,0,0,55,0,1,0,1.1
9958,20180312,340,20180311,2300,0,0,0,55,0,1,0,1.1
9959,20180312,350,20180311,2300,0,0,0,55,0,1,0,1.1
9960,20180312,400,20180311,2300,0,0,0,55,0,1,0,1.1
9961,20180312,410,20180311,2300,0,0,0,55,0,1,0,1.1
9962,20180312,420,20180311,2300,0,0,0,55,0,1,0,1.1
9963,20180312,430,20180311,2300,0,0,0,55,0,1,0,1.1
9964,20180312,440,20180311,2300,0,0,0,55,0,1,0,1.1
9965,20180312,450,20180311,2300,0,0,0,55,0,1,0,1.1
9966,20180312,500,20180311,2300,0,0,0,55,0,1,0,1.1
9967,20180312,510,20180311,2300,0,0,0,55,0,1,0,1.1
9968,20180312,520,20180311,2300,0,0,0,55,0,1,0,1.1
9969,20180312,530,20180311,2300,0,0,0,55,0,1,0,1.1
9970,20180312,540,20180311,2300,0,0,0,55,0,1,0,1.1
9971,20180312,550,20180311,2300,0,0,0,55,0,1,0,1.1
9972,20180312,600,20180311,2300,0,0,0,55,0,1,0,1.1
9973,20180312,610,20180311,2300,0,0,0,45,0,1,6,0.6
9974,20180312,620,20180311,2300,0,0,0,45,0,1,6,0.6
9975,20180312,630,20180311,2300,0,0,0,45,0,1,6,0.6
9976,20180312,640,20180311,2300,0,0,0,45,0,1,6,0.6
9977,20180312,650,20180311,2300,0,0,0,45,0,1,6,0.6
9978,20180312,700,20180311,2300,0,0,0,45,0,1,6,0.6
9979,20180312,710,20180311,2300,0,0,0,45,0,1,6,0.6
9980,20180312,720,20180311,2300,0,0,0,45,0,1,6,0.6
9981,20180312,730,20180311,2300,0,0,0,45,0,1,6,0.6
9982,20180312,740,20180311,2300,0,0,0,45,0,1,6,0.6
9983,20180312,750,20180311,2300,0,0,0,45,0,1,6,0.6
9984,20180312,800,20180311,2300,0,0,0,45,0,1,6,0.6
9985,20180312,810,20180311,2300,0,0,0,45,0,1,6,0.6
9986,20180312,820,20180311,2300,0,0,0,45,0,1,6,0.6
9987,20180312,830,20180311,2300,0,0,0,45,0,1,6,0.6
9988,20180312,840,20180311,2300,0,0,0,45,0,1,6,0.6
9989,20180312,850,20180311,2300,0,0,0,45,0,1,6,0.6
9990,20180312,900,20180311,2300,0,0,0,45,0,1,6,0.6
9991,20180312,910,20180311,2300,0,0,0,30,0,1,13,1.7
9992,20180312,920,20180311,2300,0,0,0,30,0,1,13,1.7
9993,20180312,930,20180311,2300,0,0,0,30,0,1,13,1.7
9994,20180312,940,20180311,2300,0,0,0,30,0,1,13,1.7
9995,20180312,950,20180311,2300,0,0,0,30,0,1,13,1.7
9996,20180312,1000,20180311,2300,0,0,0,30,0,1,13,1.7
9997,20180312,1010,20180311,2300,0,0,0,30,0,1,13,1.7
9998,20180312,1020,20180311,2300,0,0,0,30,0,1,13,1.7
9999,20180312,1030,20180311,2300,0,0,0,30,0,1,13,1.7
10000,20180312,1040,20180311,2300,0,0,0,30,0,1,13,1.7
10001,20180312,1050,20180311,2300,0,0,0,30,0,1,13,1.7
10002,20180312,1100,20180311,2300,0,0,0,30,0,1,13,1.7
10003,20180312,1110,20180311,2300,0,0,0,30,0,1,13,1.7
10004,20180312,1120,20180311,2300,0,0,0,30,0,1,13,1.7
10005,20180312,1130,20180311,2300,0,0,0,30,0,1,13,1.7
10006,20180312,1140,20180311,2300,0,0,0,30,0,1,13,1.7
10007,20180312,1150,20180311,2300,0,0,0,30,0,1,13,1.7
10008,20180312,1200,20180311,2300,0,0,0,30,0,1,13,1.7
10009,20180312,1210,20180311,2300,0,0,0,25,0,1,17,2.4
10010,20180312,1220,20180311,2300,0,0,0,25,0,1,17,2.4
10011,20180312,1230,20180311,2300,0,0,0,25,0,1,17,2.4
10012,20180312,1240,20180311,2300,0,0,0,25,0,1,17,2.4
10013,20180312,1250,20180311,2300,0,0,0,25,0,1,17,2.4
10014,20180312,1300,20180311,2300,0,0,0,25,0,1,17,2.4
10015,20180312,1310,20180311,2300,0,0,0,25,0,1,17,2.4
10016,20180312,1320,20180311,2300,0,0,0,25,0,1,17,2.4
10017,20180312,1330,20180311,2300,0,0,0,25,0,1,17,2.4
10018,20180312,1340,20180311,2300,0,0,0,25,0,1,17,2.4
10019,20180312,1350,20180311,2300,0,0,0,25,0,1,17,2.4
10020,20180312,1400,20180311,2300,0,0,0,25,0,1,17,2.4
10021,20180312,1410,20180311,2300,0,0,0,25,0,1,17,2.4
10022,20180312,1420,20180311,2300,0,0,0,25,0,1,17,2.4
10023,20180312,1430,20180311,2300,0,0,0,25,0,1,17,2.4
10024,20180312,1440,20180311,2300,0,0,0,25,0,1,17,2.4
10025,20180312,1450,20180311,2300,0,0,0,25,0,1,17,2.4
10026,20180312,1500,20180311,2300,0,0,0,25,0,1,17,2.4
10027,20180312,1510,20180311,2300,0,0,0,30,0,1,15,2.8
10028,20180312,1520,20180311,2300,0,0,0,30,0,1,15,2.8
10029,20180312,1530,20180311,2300,0,0,0,30,0,1,15,2.8
10030,20180312,1540,20180311,2300,0,0,0,30,0,1,15,2.8
10031,20180312,1550,20180311,2300,0,0,0,30,0,1,15,2.8
10032,20180312,1600,20180311,2300,0,0,0,30,0,1,15,2.8
10033,20180312,1610,20180311,2300,0,0,0,30,0,1,15,2.8
10034,20180312,1620,20180311,2300,0,0,0,30,0,1,15,2.8
10035,20180312,1630,20180311,2300,0,0,0,30,0,1,15,2.8
10036,20180312,1640,20180311,2300,0,0,0,30,0,1,15,2.8
10037,20180312,1650,20180311,2300,0,0,0,30,0,1,15,2.8
10038,20180312,1700,20180311,2300,0,0,0,30,0,1,15,2.8
10039,20180312,1710,20180311,2300,0,0,0,30,0,1,15,2.8
10040,20180312,1720,20180311,2300,0,0,0,30,0,1,15,2.8
10041,20180312,1730,20180311,2300,0,0,0,30,0,1,15,2.8
10042,20180312,1740,20180311,2300,0,0,0,30,0,1,15,2.8
10043,20180312,1750,20180311,2300,0,0,0,30,0,1,15,2.8
10044,20180312,1800,20180311,2300,0,0,0,30,0,1,15,2.8
10045,20180312,1810,20180311,2300,0,0,0,45,0,1,10,1.6
10046,20180312,1820,20180311,2300,0,0,0,45,0,1,10,1.6
10047,20180312,1830,20180311,2300,0,0,0,45,0,1,10,1.6
10048,20180312,1840,20180311,2300,0,0,0,45,0,1,10,1.6
10049,20180312,1850,20180311,2300,0,0,0,45,0,1,10,1.6
10050,20180312,1900,20180311,2300,0,0,0,45,0,1,10,1.6
10051,20180312,1910,20180311,2300,0,0,0,45,0,1,10,1.6
10052,20180312,1920,20180311,2300,0,0,0,45,0,1,10,1.6
10053,20180312,1930,20180311,2300,0,0,0,45,0,1,10,1.6
10054,20180312,1940,20180311,2300,0,0,0,45,0,1,10,1.6
10055,20180312,1950,20180311,2300,0,0,0,45,0,1,10,1.6
10056,20180312,2000,20180311,2300,0,0,0,45,0,1,10,1.6
10057,20180312,2010,20180311,2300,0,0,0,45,0,1,10,1.6
10058,20180312,2020,20180311,2300,0,0,0,45,0,1,10,1.6
10059,20180312,2030,20180311,2300,0,0,0,45,0,1,10,1.6
10060,20180312,2040,20180311,2300,0,0,0,45,0,1,10,1.6
10061,20180312,2050,20180311,2300,0,0,0,45,0,1,10,1.6
10062,20180312,2100,20180311,2300,0,0,0,45,0,1,10,1.6
10063,20180312,2110,20180311,2300,0,0,0,45,0,1,10,1.6
10064,20180312,2120,20180311,2300,0,0,0,45,0,1,10,1.6
10065,20180312,2130,20180311,2300,0,0,0,45,0,1,10,1.6
10066,20180312,2140,20180311,2300,0,0,0,45,0,1,10,1.6
10067,20180312,2150,20180311,2300,0,0,0,45,0,1,10,1.6
10068,20180312,2200,20180311,2300,0,0,0,45,0,1,10,1.6
10069,20180312,2210,20180311,2300,0,0,0,45,0,1,10,1.6
10070,20180312,2220,20180311,2300,0,0,0,45,0,1,10,1.6
10071,20180312,2230,20180311,2300,0,0,0,45,0,1,10,1.6
10072,20180312,2240,20180311,2300,0,0,0,45,0,1,10,1.6
10073,20180312,2250,20180311,2300,0,0,0,45,0,1,10,1.6
10074,20180312,2300,20180311,2300,0,0,0,45,0,1,10,1.6
10075,20180312,2310,20180311,2300,0,0,0,45,0,1,10,1.6
10076,20180312,2320,20180311,2300,0,0,0,45,0,1,10,1.6
10077,20180312,2330,20180311,2300,0,0,0,45,0,1,10,1.6
10078,20180312,2340,20180311,2300,0,0,0,45,0,1,10,1.6
10079,20180312,2350,20180311,2300,0,0,0,45,0,1,10,1.6
10080,20180313,0,20180312,2300,0,0,0,50,0,1,4,1.4
10081,20180313,10,20180312,2300,0,0,0,50,0,1,4,1.4
10082,20180313,20,20180312,2300,0,0,0,50,0,1,4,1.4
10083,20180313,30,20180312,2300,0,0,0,50,0,1,4,1.4
10084,20180313,40,20180312,2300,0,0,0,50,0,1,4,1.4
10085,20180313,50,20180312,2300,0,0,0,50,0,1,4,1.4
10086,20180313,100,20180312,2300,0,0,0,50,0,1,4,1.4
10087,20180313,110,20180312,2300,0,0,0,50,0,1,4,1.4
10088,20180313,120,20180312,2300,0,0,0,50,0,1,4,1.4
10089,20180313,130,20180312,2300,0,0,0,50,0,1,4,1.4
10090,20180313,140,20180312,2300,0,0,0,50,0,1,4,1.4
10091,20180313,150,20180312,2300,0,0,0,50,0,1,4,1.4
10092,20180313,200,20180312,2300,0,0,0,50,0,1,4,1.4
10093,20180313,210,20180312,2300,0,0,0,50,0,1,4,1.4
10094,20180313,220,20180312,2300,0,0,0,50,0,1,4,1.4
10095,20180313,230,20180312,2300,0,0,0,50,0,1,4,1.4
10096,20180313,240,20180312,2300,0,0,0,50,0,1,4,1.4
10097,20180313,250,20180312,2300,0,0,0,50,0,1,4,1.4
10098,20180313,300,20180312,2300,0,0,0,50,0,1,4,1.4
10099,20180313,310,20180312,2300,10,0,0,65,0,2,3,1.4
10100,20180313,320,20180312,2300,10,0,0,65,0,2,3,1.4
10101,20180313,330,20180312,2300,10,0,0,65,0,2,3,1.4
10102,20180313,340,20180312,2300,10,0,0,65,0,2,3,1.4
10103,20180313,350,20180312,2300,10,0,0,65,0,2,3,1.4
10104,20180313,400,20180312,2300,10,0,0,65,0,2,3,1.4
10105,20180313,410,20180312,2300,10,0,0,65,0,2,3,1.4
10106,20180313,420,20180312,2300,10,0,0,65,0,2,3,1.4
10107,20180313,430,20180312,2300,10,0,0,65,0,2,3,1.4
10108,20180313,440,20180312,2300,10,0,0,65,0,2,3,1.4
10109,20180313,450,20180312,2300,10,0,0,65,0,2,3,1.4
10110,20180313,500,20180312,2300,10,0,0,65,0,2,3,1.4
10111,20180313,510,20180312,2300,10,0,0,65,0,2,3,1.4
10112,20180313,520,20180312,2300,10,0,0,65,0,2,3,1.4
10113,20180313,530,20180312,2300,10,0,0,65,0,2,3,1.4
10114,20180313,540,20180312,2300,10,0,0,65,0,2,3,1.4
10115,20180313,550,20180312,2300,10,0,0,65,0,2,3,1.4
10116,20180313,600,20180312,2300,10,0,0,65,0,2,3,1.4
10117,20180313,610,20180312,2300,10,0,0,60,0,2,8,0.9
10118,20180313,620,20180312,2300,10,0,0,60,0,2,8,0.9
10119,20180313,630,20180312,2300,10,0,0,60,0,2,8,0.9
10120,20180313,640,20180312,2300,10,0,0,60,0,2,8,0.9
10121,20180313,650,20180312,2300,10,0,0,60,0,2,8,0.9
10122,20180313,700,20180312,2300,10,0,0,60,0,2,8,0.9
10123,20180313,710,20180312,2300,10,0,0,60,0,2,8,0.9
10124,20180313,720,20180312,2300,10,0,0,60,0,2,8,0.9
10125,20180313,730,20180312,2300,10,0,0,60,0,2,8,0.9
10126,20180313,740,20180312,2300,10,0,0,60,0,2,8,0.9
10127,20180313,750,20180312,2300,10,0,0,60,0,2,8,0.9
10128,20180313,800,20180312,2300,10,0,0,60,0,2,8,0.9
10129,20180313,810,20180312,2300,10,0,0,60,0,2,8,0.9
10130,20180313,820,20180312,2300,10,0,0,60,0,2,8,0.9
10131,20180313,830,20180312,2300,10,0,0,60,0,2,8,0.9
10132,20180313,840,20180312,2300,10,0,0,60,0,2,8,0.9
10133,20180313,850,20180312,2300,10,0,0,60,0,2,8,0.9
10134,20180313,900,20180312,2300,10,0,0,60,0,2,8,0.9
10135,20180313,910,20180312,2300,10,0,0,45,0,2,16,1.1
10136,20180313,920,20180312,2300,10,0,0,45,0,2,16,1.1
10137,20180313,930,20180312,2300,10,0,0,45,0,2,16,1.1
10138,20180313,940,20180312,2300,10,0,0,45,0,2,16,1.1
10139,20180313,950,20180312,2300,10,0,0,45,0,2,16,1.1
10140,20180313,1000,20180312,2300,10,0,0,45,0,2,16,1.1
10141,20180313,1010,20180312,2300,10,0,0,45,0,2,16,1.1
10142,20180313,1020,20180312,2300,10,0,0,45,0,2,16,1.1
10143,20180313,1030,20180312,2300,10,0,0,45,0,2,16,1.1
10144,20180313,1040,20180312,2300,10,0,0,45,0,2,16,1.1
10145,20180313,1050,20180312,2300,10,0,0,45,0,2,16,1.1
10146,20180313,1100,20180312,2300,10,0,0,45,0,2,16,1.1
10147,20180313,1110,20180312,2300,10,0,0,45,0,2,16,1.1
10148,20180313,1120,20180312,2300,10,0,0,45,0,2,16,1.1
10149,20180313,1130,20180312,2300,10,0,0,45,0,2,16,1.1
10150,20180313,1140,20180312,2300,10,0,0,45,0,2,16,1.1
10151,20180313,1150,20180312,2300,10,0,0,45,0,2,16,1.1
10152,20180313,1200,20180312,2300,10,0,0,45,0,2,16,1.1
10153,20180313,1210,20180312,2300,10,0,0,35,0,2,20,3.4
10154,20180313,1220,20180312,2300,10,0,0,35,0,2,20,3.4
10155,20180313,1230,20180312,2300,10,0,0,35,0,2,20,3.4
10156,20180313,1240,20180312,2300,10,0,0,35,0,2,20,3.4
10157,20180313,1250,20180312,2300,10,0,0,35,0,2,20,3.4
10158,20180313,1300,20180312,2300,10,0,0,35,0,2,20,3.4
10159,20180313,1310,20180312,2300,10,0,0,35,0,2,20,3.4
10160,20180313,1320,20180312,2300,10,0,0,35,0,2,20,3.4
10161,20180313,1330,20180312,2300,10,0,0,35,0,2,20,3.4
10162,20180313,1340,20180312,2300,10,0,0,35,0,2,20,3.4
10163,20180313,1350,20180312,2300,10,0,0,35,0,2,20,3.4
10164,20180313,1400,20180312,2300,10,0,0,35,0,2,20,3.4
10165,20180313,1410,20180312,2300,10,0,0,35,0,2,20,3.4
10166,20180313,1420,20180312,2300,10,0,0,35,0,2,20,3.4
