SITE_NO,DATE,TIME,GEN_ENERGY,TEMPERATURE,SOLAR_IRRADIANCE,WIND_SPEED,MODULE_TEMPERATURE,POP,REH,SKY,T3H,WSD
SJ001,255,9.166666666666666,234.0,26.6812,504.0785,0.4270,40.2675,10,50,2,28,1.4
SJ001,255,9.333333333333334,270.0,27.0963,564.8517,0.7288,43.1350,10,50,2,28,1.4
SJ001,255,9.5,279.0,27.2792,594.4345,0.6955,44.5408,10,50,2,28,1.4
SJ001,255,9.666666666666666,301.0,26.6475,624.7910,0.1942,44.7125,10,50,2,28,1.4
SJ001,255,9.833333333333334,302.0,27.3412,646.3035,0.4538,45.4888,10,50,2,28,1.4
SJ001,255,10.0,312.0,26.9988,672.2293,0.2428,48.2733,10,50,2,28,1.4
SJ001,255,10.166666666666666,321.0,25.9875,695.0931,0.1860,49.1613,10,50,2,28,1.4
SJ001,255,10.333333333333334,336.0,27.5012,710.1787,0.5640,51.0933,10,50,2,28,1.4
SJ001,255,10.5,334.0,28.6292,723.8324,0.9095,52.7129,10,50,2,28,1.4
SJ001,255,10.666666666666666,342.0,28.2875,749.1972,0.4150,53.6437,10,50,2,28,1.4
SJ001,255,10.833333333333334,352.0,29.7600,769.8954,0.8985,54.8850,10,50,2,28,1.4
SJ001,255,11.0,350.0,29.9146,745.2656,0.8555,55.7725,10,50,2,28,1.4
SJ001,255,11.166666666666666,350.0,30.6654,777.1185,1.1140,55.8383,10,50,2,28,1.4
SJ001,255,11.333333333333334,357.0,30.2896,785.2844,0.6198,57.1200,10,50,2,28,1.4
SJ001,255,11.5,299.0,29.6050,660.2377,0.4540,56.8142,10,50,2,28,1.4
SJ001,255,11.666666666666666,265.0,29.6221,607.2659,0.6340,51.7808,10,50,2,28,1.4
SJ001,255,11.833333333333334,390.0,30.8258,799.2044,0.9008,53.7529,10,50,2,28,1.4
SJ001,255,12.0,320.0,30.3525,662.3253,0.6482,55.4308,10,50,2,28,1.4
SJ001,255,12.166666666666666,222.0,28.4025,503.6018,0.0720,47.6717,0,40,1,29,2.6
SJ001,255,12.333333333333334,150.0,30.2292,301.6394,1.8450,46.8883,0,40,1,29,2.6
SJ001,255,12.5,129.0,29.6513,259.1705,1.1687,40.5037,0,40,1,29,2.6
SJ001,255,12.666666666666666,210.0,29.3083,269.4722,1.5212,39.5508,0,40,1,29,2.6
SJ001,255,12.833333333333334,287.0,30.0837,600.5083,0.8325,43.4913,0,40,1,29,2.6
SJ001,255,13.0,274.0,30.4288,600.9359,1.7490,46.6583,0,40,1,29,2.6
SJ001,255,13.166666666666666,262.0,31.0821,574.4536,1.9808,49.2804,0,40,1,29,2.6
SJ001,255,13.333333333333334,343.0,31.7775,709.7763,2.0740,51.0208,0,40,1,29,2.6
SJ001,255,13.5,138.0,30.6425,251.2864,2.0485,44.9625,0,40,1,29,2.6
SJ001,255,13.666666666666666,116.0,29.0263,237.0221,1.5880,38.5346,0,40,1,29,2.6
SJ001,255,13.833333333333334,128.0,28.6450,307.4649,2.2382,35.6533,0,40,1,29,2.6
SJ001,255,14.0,103.0,28.5217,204.5953,1.5512,35.2421,0,40,1,29,2.6
SJ001,255,14.166666666666666,139.0,28.2138,304.8796,1.4178,34.1138,0,40,1,29,2.6
SJ001,255,14.333333333333334,205.0,28.7692,340.2595,1.1435,37.7092,0,40,1,29,2.6
SJ001,255,14.5,253.0,29.8300,433.1583,0.3908,42.7675,0,40,1,29,2.6
SJ001,255,14.666666666666666,238.0,30.3954,478.5572,1.0868,45.5558,0,40,1,29,2.6
SJ001,255,14.833333333333334,296.0,30.0608,530.1282,1.9020,44.3612,0,40,1,29,2.6
SJ001,255,15.0,246.0,30.1275,500.9367,2.2045,45.5225,0,40,1,29,2.6
SJ001,255,15.166666666666666,130.0,29.1096,235.3304,1.5675,39.4958,0,50,1,25,2.5
SJ001,255,15.333333333333334,170.0,28.6054,325.8272,1.5995,36.3079,0,50,1,25,2.5
SJ001,255,15.5,99.0,28.2300,175.8224,1.0410,35.0850,0,50,1,25,2.5
SJ001,255,15.666666666666666,162.0,28.0579,306.8306,1.2110,34.3396,0,50,1,25,2.5
SJ001,255,15.833333333333334,198.0,28.9500,380.0614,0.7885,37.0358,0,50,1,25,2.5
SJ001,255,16.0,159.0,29.6604,327.5989,0.4880,39.3646,0,50,1,25,2.5
SJ001,255,16.166666666666668,173.0,29.9312,331.4377,0.8060,39.3713,0,50,1,25,2.5
SJ001,255,16.333333333333332,167.0,30.3733,328.4318,0.5068,40.2888,0,50,1,25,2.5
SJ001,255,16.5,108.0,30.3337,209.2778,0.0000,39.0754,0,50,1,25,2.5
SJ001,255,16.666666666666668,99.0,29.5283,198.0514,1.0135,35.8229,0,50,1,25,2.5
SJ001,255,16.833333333333332,86.0,28.8038,182.3294,0.6932,33.5900,0,50,1,25,2.5
SJ001,255,17.0,80.0,28.7662,170.1443,0.5910,32.9317,0,50,1,25,2.5
SJ001,255,17.166666666666668,67.0,28.5183,136.8429,0.7658,32.2317,0,50,1,25,2.5
SJ001,255,17.333333333333332,54.0,27.5975,107.6119,0.9290,29.9575,0,50,1,25,2.5
SJ001,255,17.5,52.0,27.7638,115.6870,1.1778,29.0362,0,50,1,25,2.5
SJ001,255,17.666666666666668,30.0,26.7133,62.2800,1.2575,27.8742,0,50,1,25,2.5
SJ001,255,17.833333333333332,17.0,25.7704,40.0630,1.1572,25.9688,0,50,1,25,2.5
SJ001,255,18.0,16.0,24.9442,35.3845,1.3993,24.7304,0,50,1,25,2.5
SJ001,255,18.166666666666668,8.0,24.2771,19.9100,1.4072,23.7283,0,65,1,20,1.5
SJ001,255,18.333333333333332,1.0,23.7096,10.3083,1.3175,22.7071,0,65,1,20,1.5
SJ001,255,18.5,0.0,23.0575,2.8098,0.6408,21.8388,0,65,1,20,1.5
SJ001,255,18.666666666666668,0.0,22.6521,0.0000,0.6080,21.1846,0,65,1,20,1.5
SJ001,255,18.833333333333332,0.0,22.6313,0.0000,0.1215,20.9213,0,65,1,20,1.5
SJ001,255,19.0,0.0,1.1275,0.0000,0.5812,1.0375,0,65,1,20,1.5
SJ001,255,19.166666666666668,0.0,0.0000,0.0000,0.2835,0.0000,0,65,1,20,1.5
SJ001,255,19.333333333333332,0.0,0.0000,0.0000,1.5752,0.0000,0,65,1,20,1.5
SJ001,255,19.5,0.0,0.0000,0,1.4935,0.0000,0,65,1,20,1.5
SJ001,255,19.666666666666668,0.0,0.0000,0,1.6795,0.0000,0,65,1,20,1.5
SJ001,255,19.833333333333332,0.0,0,0,1.9605,0,0,65,1,20,1.5
SJ001,255,20.0,0.0,0,0,1.8858,0,0,65,1,20,1.5
SJ001,255,20.166666666666668,0.0,0,0,1.9912,0,0,65,1,20,1.5
SJ001,255,20.333333333333332,0.0,0,0,2.6475,0,0,65,1,20,1.5
SJ001,255,20.5,0.0,0,0,2.3735,0,0,65,1,20,1.5
SJ001,255,20.666666666666668,0.0,0,0,2.6650,0,0,65,1,20,1.5
SJ001,255,20.833333333333332,0.0,0,0,2.0118,0,0,65,1,20,1.5
SJ001,255,21.0,0.0,0,0,2.0100,0,0,65,1,20,1.5
SJ001,256,5.0,0.0,0,0,0.0000,0,0,70,1,15,1.3
SJ001,256,5.166666666666667,0.0,0,0,0.0000,0,0,70,1,15,1.3
SJ001,256,5.333333333333333,0.0,0,0,0.0000,0,0,70,1,15,1.3
SJ001,256,5.5,0.0,0,0,0.1335,0,0,70,1,15,1.3
SJ001,256,5.666666666666667,0.0,0,0,0.0000,0,0,70,1,15,1.3
SJ001,256,5.833333333333333,0.0,15.0108,0,0.0000,12.9175,0,70,1,15,1.3
SJ001,256,6.0,0.0,14.4946,0,0.0000,12.6542,0,70,1,15,1.3
SJ001,256,6.166666666666667,0.0,14.8671,4.0819,0.0000,12.8308,0,55,1,22,1.0
SJ001,256,6.333333333333333,0.0,14.9779,23.7013,0.0000,13.0600,0,55,1,22,1.0
SJ001,256,6.5,12.0,14.5417,56.5101,0.0000,13.2175,0,55,1,22,1.0
SJ001,256,6.666666666666667,24.0,14.7600,83.6794,0.0000,13.4637,0,55,1,22,1.0
SJ001,256,6.833333333333333,38.0,14.6096,113.4887,0.0000,13.7375,0,55,1,22,1.0
SJ001,256,7.0,53.0,14.9033,146.7405,0.0000,14.5475,0,55,1,22,1.0
SJ001,256,7.166666666666667,70.0,15.5846,180.8478,0.0000,16.0825,0,55,1,22,1.0
SJ001,256,7.333333333333333,89.0,15.7221,213.5268,0.0000,17.2433,0,55,1,22,1.0
SJ001,256,7.5,109.0,15.8608,251.7854,0.5505,17.6854,0,55,1,22,1.0
SJ001,256,7.666666666666667,133.0,16.3938,286.4832,1.1700,18.9225,0,55,1,22,1.0
SJ001,256,7.833333333333333,148.0,16.9312,320.5202,0.0000,20.5758,0,55,1,22,1.0
SJ001,256,8.0,166.0,17.5979,353.4363,0.2125,21.8750,0,55,1,22,1.0
SJ001,256,8.166666666666666,185.0,18.0000,387.1727,0.9328,23.5125,0,55,1,22,1.0
SJ001,256,8.333333333333334,209.0,18.6033,422.3370,1.2205,26.1921,0,55,1,22,1.0
SJ001,256,8.5,221.0,19.1404,455.1235,1.1298,28.0296,0,55,1,22,1.0
SJ001,256,8.666666666666666,237.0,19.7704,485.5622,1.3873,29.6062,0,55,1,22,1.0
SJ001,256,8.833333333333334,248.0,20.5842,515.0171,0.0000,32.7233,0,55,1,22,1.0
SJ001,256,9.0,263.0,21.6350,547.3926,0.0000,35.6658,0,55,1,22,1.0
SJ001,256,9.166666666666666,283.0,22.0950,578.8880,0.0000,38.1975,0,35,1,26,1.5
SJ001,256,9.333333333333334,290.0,22.5162,607.4750,0.0000,38.7454,0,35,1,26,1.5
SJ001,256,9.5,299.0,23.2937,635.2688,0.0000,39.3121,0,35,1,26,1.5
SJ001,256,9.666666666666666,309.0,25.4908,659.4722,0.0720,44.6713,0,35,1,26,1.5
SJ001,256,9.833333333333334,329.0,25.8721,684.0498,0.2265,46.8013,0,35,1,26,1.5
SJ001,256,10.0,332.0,25.4563,707.7464,0.5250,46.2642,0,35,1,26,1.5
SJ001,256,10.166666666666666,346.0,25.1283,729.6158,1.5220,45.2329,0,35,1,26,1.5
SJ001,256,10.333333333333334,354.0,26.0712,748.4180,1.4565,44.9842,0,35,1,26,1.5
SJ001,256,10.5,375.0,26.2400,763.3795,1.3467,46.7521,0,35,1,26,1.5
SJ001,256,10.666666666666666,366.0,26.5017,777.5137,0.9960,48.7000,0,35,1,26,1.5
SJ001,256,10.833333333333334,371.0,26.6621,790.6814,1.3450,50.1821,0,35,1,26,1.5
SJ001,256,11.0,380.0,26.6350,804.9999,2.3348,48.6975,0,35,1,26,1.5
SJ001,256,11.166666666666666,387.0,26.4796,816.0621,2.2332,45.7192,0,35,1,26,1.5
SJ001,256,11.333333333333334,403.0,26.6187,823.2353,2.5372,45.9338,0,35,1,26,1.5
SJ001,256,11.5,389.0,26.1850,827.8896,1.3795,47.6763,0,35,1,26,1.5
SJ001,256,11.666666666666666,389.0,25.7437,832.6784,0.7712,49.0213,0,35,1,26,1.5
SJ001,256,11.833333333333334,386.0,26.3383,838.7783,0.1345,51.5938,0,35,1,26,1.5
SJ001,256,12.0,400.0,27.2175,838.4876,0.8800,52.1821,0,35,1,26,1.5
SJ001,256,12.166666666666666,396.0,27.1038,838.6532,2.0833,50.0138,0,30,1,26,2.1
SJ001,256,12.333333333333334,397.0,26.9825,838.2485,1.6770,47.3204,0,30,1,26,2.1
SJ001,256,12.5,395.0,28.4058,825.8216,2.6008,49.4554,0,30,1,26,2.1
SJ001,256,12.666666666666666,406.0,27.3096,814.9059,2.1505,47.3504,0,30,1,26,2.1
SJ001,256,12.833333333333334,391.0,28.7362,811.0161,1.8235,49.1800,0,30,1,26,2.1
SJ001,256,13.0,385.0,28.4142,800.1934,2.3302,50.6583,0,30,1,26,2.1
SJ001,256,13.166666666666666,381.0,28.1979,787.5285,1.5488,48.0908,0,30,1,26,2.1
SJ001,256,13.333333333333334,381.0,29.1475,779.0425,2.2462,48.5012,0,30,1,26,2.1
SJ001,256,13.5,387.0,29.4908,764.2387,1.6482,49.9875,0,30,1,26,2.1
SJ001,256,13.666666666666666,367.0,29.0450,747.7542,2.0097,49.1163,0,30,1,26,2.1
SJ001,256,13.833333333333334,362.0,28.8175,727.9166,1.6818,47.6775,0,30,1,26,2.1
SJ001,256,14.0,354.0,29.8938,713.0672,2.2975,49.5596,0,30,1,26,2.1
SJ001,256,14.166666666666666,357.0,29.3829,694.6018,1.7555,48.4421,0,30,1,26,2.1
SJ001,256,14.333333333333334,340.0,29.3946,676.3641,1.6162,48.1508,0,30,1,26,2.1
SJ001,256,14.5,331.0,29.7413,652.4932,1.6090,47.3725,0,30,1,26,2.1
SJ001,256,14.666666666666666,319.0,28.3975,627.2588,1.4990,46.4500,0,30,1,26,2.1
SJ001,256,14.833333333333334,304.0,28.7692,599.6024,0.7945,45.9279,0,30,1,26,2.1
SJ001,256,15.0,301.0,29.6483,569.5456,1.4115,46.8638,0,30,1,26,2.1
SJ001,256,15.166666666666666,281.0,28.1913,542.3487,0.7320,43.9875,0,50,1,22,1.9
SJ001,256,15.333333333333334,266.0,28.7400,513.7440,0.7855,45.0913,0,50,1,22,1.9
SJ001,256,15.5,248.0,28.4138,481.2649,1.2772,44.0925,0,50,1,22,1.9
SJ001,256,15.666666666666666,243.0,28.1075,453.4953,0.6782,41.8204,0,50,1,22,1.9
SJ001,256,15.833333333333334,221.0,29.6938,421.3670,0.9100,42.3500,0,50,1,22,1.9
SJ001,256,16.0,209.0,29.5025,391.5323,1.0245,40.9642,0,50,1,22,1.9
SJ001,256,16.166666666666668,191.0,29.5058,360.4103,1.6205,38.9267,0,50,1,22,1.9
SJ001,256,16.333333333333332,182.0,29.3033,330.2349,1.4605,37.7263,0,50,1,22,1.9
SJ001,256,16.5,159.0,29.0675,299.5512,1.2232,36.7600,0,50,1,22,1.9
SJ001,256,16.666666666666668,140.0,29.0150,267.7145,0.7555,35.3875,0,50,1,22,1.9
SJ001,256,16.833333333333332,123.0,28.8938,236.2469,0.9470,33.8387,0,50,1,22,1.9
SJ001,256,17.0,103.0,28.0963,202.8969,1.6307,32.0358,0,50,1,22,1.9
SJ001,256,17.166666666666668,86.0,27.4563,172.7272,2.7700,30.0487,0,50,1,22,1.9
SJ001,256,17.333333333333332,65.0,27.1625,141.7532,1.2540,28.1875,0,50,1,22,1.9
SJ001,256,17.5,48.0,26.7417,113.4150,1.1262,26.3350,0,50,1,22,1.9
SJ001,256,17.666666666666668,33.0,27.1575,88.3788,0.8808,24.8388,0,50,1,22,1.9
SJ001,256,17.833333333333332,20.0,26.3967,65.8707,0.5455,23.6404,0,50,1,22,1.9
SJ001,256,18.0,12.0,25.0142,43.6473,0.0000,22.2921,0,50,1,22,1.9
SJ001,256,18.166666666666668,5.0,23.1013,14.3846,0.7840,20.9033,0,65,1,18,1.3
SJ001,256,18.333333333333332,0.0,21.8296,8.1364,1.4650,19.8208,0,65,1,18,1.3
SJ001,256,18.5,0.0,21.1196,2.4776,1.5538,19.0850,0,65,1,18,1.3
SJ001,256,18.666666666666668,0.0,20.5162,0.0000,1.7265,18.5287,0,65,1,18,1.3
SJ001,256,18.833333333333332,0.0,19.1325,0.0000,1.5390,17.1621,0,65,1,18,1.3
SJ001,256,19.0,0.0,0.0000,0.0000,1.3858,0.0000,0,65,1,18,1.3
SJ001,256,19.166666666666668,0.0,0.0000,0.0000,1.4485,0.0000,0,65,1,18,1.3
SJ001,256,19.333333333333332,0.0,0.0000,0.0000,0.9930,0.0000,0,65,1,18,1.3
SJ001,256,19.5,0.0,0.0000,0,1.3413,0.0000,0,65,1,18,1.3
SJ001,256,19.666666666666668,0.0,0.0000,0,1.3587,0.0000,0,65,1,18,1.3
SJ001,256,19.833333333333332,0.0,0,0,0.6005,0,0,65,1,18,1.3
SJ001,256,20.0,0.0,0,0,0.6597,0,0,65,1,18,1.3
SJ001,256,20.166666666666668,0.0,0,0,0.5380,0,0,65,1,18,1.3
SJ001,256,20.333333333333332,0.0,0,0,0.6398,0,0,65,1,18,1.3
SJ001,256,20.5,0.0,0,0,0.0000,0,0,65,1,18,1.3
SJ001,256,20.666666666666668,0.0,0,0,0.0000,0,0,65,1,18,1.3
SJ001,256,20.833333333333332,0.0,0,0,0.0000,0,0,65,1,18,1.3
SJ001,256,21.0,0.0,0,0,0,0,0,65,1,18,1.3
SJ001,257,5.0,0.0,0,0,0.0000,0,0,85,1,14,1.4
SJ001,257,5.166666666666667,0.0,0,0,0.0000,0,0,85,1,14,1.4
SJ001,257,5.333333333333333,0.0,0,0,0.0000,0,0,85,1,14,1.4
SJ001,257,5.5,0.0,0,0,0.0000,0,0,85,1,14,1.4
SJ001,257,5.666666666666667,0.0,0,0,0.0000,0,0,85,1,14,1.4
SJ001,257,5.833333333333333,0.0,14.1592,0,0.1455,12.8362,0,85,1,14,1.4
SJ001,257,6.0,0.0,13.3867,0,0.2370,12.2112,0,85,1,14,1.4
SJ001,257,6.166666666666667,0.0,13.5808,0,0.0000,12.2963,0,70,1,20,0.3
SJ001,257,6.333333333333333,0.0,13.8071,13.4590,0.0000,12.9371,0,70,1,20,0.3
SJ001,257,6.5,12.0,13.3608,25.3046,0.0000,12.8429,0,70,1,20,0.3
SJ001,257,6.666666666666667,15.0,13.2975,34.4304,0.0000,12.8817,0,70,1,20,0.3
SJ001,257,6.833333333333333,31.0,13.9529,69.9271,0.0000,13.5854,0,70,1,20,0.3
SJ001,257,7.0,51.0,14.2688,119.1912,0.0000,14.2254,0,70,1,20,0.3
SJ001,257,7.166666666666667,60.0,13.9408,157.5063,0.0000,14.2696,0,70,1,20,0.3
SJ001,257,7.333333333333333,83.0,14.1075,192.3639,0.0000,15.3250,0,70,1,20,0.3
SJ001,257,7.5,106.0,14.5100,248.1555,0.0000,17.0875,0,70,1,20,0.3
SJ001,257,7.666666666666667,128.0,14.8488,282.0696,0.0000,18.6062,0,70,1,20,0.3
SJ001,257,7.833333333333333,146.0,15.4588,316.2891,0.0000,19.6392,0,70,1,20,0.3
SJ001,257,8.0,165.0,15.7721,349.4716,0.0000,20.6650,0,70,1,20,0.3
SJ001,257,8.166666666666666,184.0,16.2075,382.1590,0.0000,22.4213,0,70,1,20,0.3
SJ001,257,8.333333333333334,200.0,16.6925,411.2335,0.5178,23.3454,0,70,1,20,0.3
SJ001,257,8.5,226.0,17.1525,443.2870,1.0410,23.8325,0,70,1,20,0.3
SJ001,257,8.666666666666666,234.0,17.7875,475.6860,0.4470,26.1013,0,70,1,20,0.3
SJ001,257,8.833333333333334,250.0,18.1363,509.2012,0.6508,29.4163,0,70,1,20,0.3
SJ001,257,9.0,263.0,18.3025,539.9387,0.0000,32.1688,0,70,1,20,0.3
SJ001,257,9.166666666666666,284.0,18.8371,568.5433,0.6345,35.6171,0,50,1,25,1.3
SJ001,257,9.333333333333334,287.0,19.2071,594.9689,0.5675,37.6075,0,50,1,25,1.3
SJ001,257,9.5,297.0,19.8758,619.4901,0.7995,39.2929,0,50,1,25,1.3
SJ001,257,9.666666666666666,309.0,20.3983,644.3410,0.9515,39.5592,0,50,1,25,1.3
SJ001,257,9.833333333333334,330.0,20.7921,669.1411,1.2135,38.9792,0,50,1,25,1.3
SJ001,257,10.0,333.0,20.9925,690.9179,1.4675,39.2979,0,50,1,25,1.3
SJ001,257,10.166666666666666,340.0,20.9508,710.7215,1.2720,40.2617,0,50,1,25,1.3
SJ001,257,10.333333333333334,348.0,21.5450,729.8479,1.5568,41.1825,0,50,1,25,1.3
SJ001,257,10.5,353.0,21.6283,748.0713,1.2902,43.2200,0,50,1,25,1.3
SJ001,257,10.666666666666666,371.0,22.3671,763.7098,0.4830,44.7904,0,50,1,25,1.3
SJ001,257,10.833333333333334,364.0,24.2300,778.4713,0.6942,49.1158,0,50,1,25,1.3
SJ001,257,11.0,364.0,24.1067,791.8608,0.7018,51.5571,0,50,1,25,1.3
SJ001,257,11.166666666666666,373.0,24.8221,801.8883,0.3240,52.1321,0,50,1,25,1.3
SJ001,257,11.333333333333334,389.0,24.9988,816.9823,0.3060,52.7112,0,50,1,25,1.3
SJ001,257,11.5,369.0,24.6513,756.2681,0.0840,51.3250,0,50,1,25,1.3
SJ001,257,11.666666666666666,324.0,25.9662,667.7624,0.0465,49.1754,0,50,1,25,1.3
SJ001,257,11.833333333333334,377.0,26.2608,776.9774,1.0072,48.8125,0,50,1,25,1.3
SJ001,257,12.0,393.0,25.9125,828.2603,1.2552,52.3250,0,50,1,25,1.3
SJ001,257,12.166666666666666,385.0,25.8625,826.2419,0.2170,54.3563,0,40,1,27,2.6
SJ001,257,12.333333333333334,384.0,25.9425,823.3877,1.9520,54.8162,0,40,1,27,2.6
SJ001,257,12.5,387.0,26.4521,829.0583,1.6130,52.7096,0,40,1,27,2.6
SJ001,257,12.666666666666666,395.0,26.1129,824.9899,1.9902,53.0550,0,40,1,27,2.6
SJ001,257,12.833333333333334,382.0,25.2550,833.1860,1.6688,48.7612,0,40,1,27,2.6
SJ001,257,13.0,350.0,25.7250,783.9821,1.5748,48.9458,0,40,1,27,2.6
SJ001,257,13.166666666666666,223.0,24.9942,416.3119,1.8752,41.3125,0,40,1,27,2.6
SJ001,257,13.333333333333334,209.0,25.2329,288.4529,0.5315,37.1292,0,40,1,27,2.6
SJ001,257,13.5,331.0,26.9533,684.6826,0.4008,44.0021,0,40,1,27,2.6
SJ001,257,13.666666666666666,343.0,28.2312,711.9230,0.5250,49.9712,0,40,1,27,2.6
SJ001,257,13.833333333333334,352.0,28.6446,698.8669,1.0860,52.1479,0,40,1,27,2.6
SJ001,257,14.0,341.0,28.0508,696.8116,1.8218,51.4821,0,40,1,27,2.6
SJ001,257,14.166666666666666,343.0,26.2575,675.9998,1.8982,46.9946,0,40,1,27,2.6
SJ001,257,14.333333333333334,326.0,26.1762,655.4410,1.4717,46.1400,0,40,1,27,2.6
SJ001,257,14.5,312.0,26.5275,632.8442,1.9817,44.5225,0,40,1,27,2.6
SJ001,257,14.666666666666666,312.0,26.8446,615.9404,1.1065,43.0821,0,40,1,27,2.6
SJ001,257,14.833333333333334,309.0,28.7975,596.2661,1.3010,45.2079,0,40,1,27,2.6
SJ001,257,15.0,286.0,28.1925,562.7216,1.2548,46.5787,0,40,1,27,2.6
SJ001,257,15.166666666666666,274.0,26.8946,533.9257,0.9145,44.0529,0,55,1,24,1.9
SJ001,257,15.333333333333334,260.0,28.4796,501.5970,1.1600,43.9692,0,55,1,24,1.9
SJ001,257,15.5,256.0,29.8562,478.8650,1.0962,44.9100,0,55,1,24,1.9
SJ001,257,15.666666666666666,232.0,28.2429,446.2275,0.4118,43.9067,0,55,1,24,1.9
SJ001,257,15.833333333333334,216.0,28.4367,414.0485,0.3300,42.7842,0,55,1,24,1.9
SJ001,257,16.0,203.0,30.0138,383.1225,1.4612,41.7571,0,55,1,24,1.9
SJ001,257,16.166666666666668,184.0,28.9100,351.1371,0.8228,39.8400,0,55,1,24,1.9
SJ001,257,16.333333333333332,175.0,27.7596,320.3818,1.0017,38.2317,0,55,1,24,1.9
SJ001,257,16.5,151.0,27.8629,289.2915,0.4372,35.9537,0,55,1,24,1.9
SJ001,257,16.666666666666668,134.0,28.4662,255.1179,0.7518,34.5675,0,55,1,24,1.9
SJ001,257,16.833333333333332,116.0,29.2275,225.8419,0.2018,33.9087,0,55,1,24,1.9
SJ001,257,17.0,99.0,27.7200,192.9603,0.8508,32.0646,0,55,1,24,1.9
SJ001,257,17.166666666666668,79.0,27.3125,163.8222,1.9070,30.1833,0,55,1,24,1.9
SJ001,257,17.333333333333332,61.0,27.0862,133.5868,1.1625,28.4729,0,55,1,24,1.9
SJ001,257,17.5,44.0,26.6442,106.8285,1.3242,26.7367,0,55,1,24,1.9
SJ001,257,17.666666666666668,32.0,26.6758,82.5466,0.9278,25.2267,0,55,1,24,1.9
SJ001,257,17.833333333333332,20.0,25.8663,61.6244,1.1027,23.9104,0,55,1,24,1.9
SJ001,257,18.0,11.0,25.9196,42.3490,0.9455,22.9579,0,55,1,24,1.9
SJ001,257,18.166666666666668,5.0,23.4800,13.8873,1.1787,21.9008,0,70,1,20,2.4
SJ001,257,18.333333333333332,0.0,22.3604,7.7731,1.9010,21.0242,0,70,1,20,2.4
SJ001,257,18.5,0.0,21.7608,1.8550,1.7365,20.3846,0,70,1,20,2.4
SJ001,257,18.666666666666668,0.0,21.2600,0.0000,1.3945,19.7650,0,70,1,20,2.4
SJ001,257,18.833333333333332,0.0,13.6133,0.0000,1.6758,12.5587,0,70,1,20,2.4
SJ001,257,19.0,0.0,0.0000,0.0000,1.1980,0.0000,0,70,1,20,2.4
SJ001,257,19.166666666666668,0.0,0.0000,0.0000,1.3660,0.0000,0,70,1,20,2.4
SJ001,257,19.333333333333332,0.0,0.0000,0.0000,0.8052,0.0000,0,70,1,20,2.4
SJ001,257,19.5,0.0,0.0000,0,0.6680,0.0000,0,70,1,20,2.4
SJ001,257,19.666666666666668,0.0,0.0000,0,0.4132,0.0000,0,70,1,20,2.4
SJ001,257,19.833333333333332,0.0,0,0,0.1095,0,0,70,1,20,2.4
SJ001,257,20.0,0.0,0,0,0.0000,0,0,70,1,20,2.4
SJ001,257,20.166666666666668,0.0,0,0,0.0000,0,0,70,1,20,2.4
SJ001,257,20.333333333333332,0.0,0,0,0.0000,0,0,70,1,20,2.4
SJ001,257,20.5,0.0,0,0,0.1230,0,0,70,1,20,2.4
SJ001,257,20.666666666666668,0.0,0,0,0.0000,0,0,70,1,20,2.4
SJ001,257,20.833333333333332,0.0,0,0,0.0000,0,0,70,1,20,2.4
SJ001,257,21.0,0.0,0,0,1.1400,0,0,70,1,20,2.4
SJ001,258,5.0,0.0,0,0,0,0,10,85,2,16,0.5
SJ001,258,5.166666666666667,0.0,0,0,0,0,10,85,2,16,0.5
SJ001,258,5.333333333333333,0.0,0,0,0,0,10,85,2,16,0.5
SJ001,258,5.5,0.0,0,0,0,0,10,85,2,16,0.5
SJ001,258,5.666666666666667,0.0,0,0,0,0,10,85,2,16,0.5
SJ001,258,5.833333333333333,0.0,15.6028,0,0,14.3472,10,85,2,16,0.5
SJ001,258,6.0,0.0,15.5013,0,0,14.2788,10,85,2,16,0.5
SJ001,258,6.166666666666667,0.0,15.4158,0,0,14.1925,10,65,2,21,0.5
SJ001,258,6.333333333333333,0.0,15.5196,4.8249,0,14.5229,10,65,2,21,0.5
SJ001,258,6.5,0.0,15.4954,16.9189,0,14.8475,10,65,2,21,0.5
SJ001,258,6.666666666666667,14.0,15.6025,33.6718,0,15.1350,10,65,2,21,0.5
SJ001,258,6.833333333333333,22.0,16.5208,50.9518,0,15.6333,10,65,2,21,0.5
SJ001,258,7.0,31.0,17.0600,75.7896,0,16.5637,10,65,2,21,0.5
SJ001,258,7.166666666666667,51.0,16.5800,110.3204,0,16.5908,10,65,2,21,0.5
SJ001,258,7.333333333333333,65.0,16.4054,152.9988,0,16.8375,10,65,2,21,0.5
SJ001,258,7.5,74.0,16.5550,157.9047,0,17.5529,10,65,2,21,0.5
SJ001,258,7.666666666666667,113.0,16.7188,225.2879,0,18.6246,10,65,2,21,0.5
SJ001,258,7.833333333333333,78.0,17.0721,172.3697,1.7303,19.0188,10,65,2,21,0.5
SJ001,258,8.0,118.0,17.3850,239.9353,0.5678,19.3863,10,65,2,21,0.5
SJ001,258,8.166666666666666,182.0,18.4913,356.0376,1.6758,21.8233,10,65,2,21,0.5
SJ001,258,8.333333333333334,196.0,19.1467,391.3327,1.9105,23.0133,10,65,2,21,0.5
SJ001,258,8.5,240.0,19.5113,471.4946,1.9198,24.6692,10,65,2,21,0.5
SJ001,258,8.666666666666666,224.0,20.0825,470.5295,2.0120,27.6788,10,65,2,21,0.5
