SITE_NO,DATE,TIME,GEN_ENERGY,0,TEMPERATURE,SOLAR_IRRADIANCE,WIND_SPEED,MODULE_TEMPERATURE,POP,REH,SKY,T3H,WSD
SJ002,56,9.333333333333334,47.2,2018-02-25 09:20:00,2.6313,90.4785,0.0000,5.4763,20,50,3,7,0.6
SJ002,56,9.5,53.6,2018-02-25 09:30:00,2.9658,103.3059,0.0000,6.3483,20,50,3,7,0.6
SJ002,56,9.666666666666666,47.5,2018-02-25 09:40:00,3.1346,94.4850,0.0000,6.6800,20,50,3,7,0.6
SJ002,56,9.833333333333334,54.5,2018-02-25 09:50:00,3.0008,96.8738,0.0000,6.0658,20,50,3,7,0.6
SJ002,56,10.0,84.0,2018-02-25 10:00:00,3.8529,157.0346,0.1260,7.9467,20,50,3,7,0.6
SJ002,56,10.166666666666666,98.6,2018-02-25 10:10:00,4.1596,182.5785,0.0000,9.4517,20,50,3,7,0.6
SJ002,56,10.333333333333334,164.2,2018-02-25 10:20:00,4.3458,306.7417,0.7185,11.1017,20,50,3,7,0.6
SJ002,56,10.5,249.6,2018-02-25 10:30:00,4.9808,486.4391,0.2272,15.3042,20,50,3,7,0.6
SJ002,56,10.666666666666666,273.8,2018-02-25 10:40:00,6.3446,544.5823,0.1658,19.9462,20,50,3,7,0.6
SJ002,56,10.833333333333334,297.6,2018-02-25 10:50:00,5.6288,556.3555,0.2362,21.3942,20,50,3,7,0.6
SJ002,56,11.0,301.7,2018-02-25 11:00:00,6.9758,607.9423,0.1785,25.0079,20,50,3,7,0.6
SJ002,56,11.166666666666666,301.6,2018-02-25 11:10:00,6.2708,608.4397,0.0000,26.3062,20,50,3,7,0.6
SJ002,56,11.333333333333334,308.0,2018-02-25 11:20:00,5.8113,629.3511,0.0000,26.0904,20,50,3,7,0.6
SJ002,56,11.5,317.7,2018-02-25 11:30:00,6.6608,645.3413,0.0000,27.0271,20,50,3,7,0.6
SJ002,56,11.666666666666666,315.4,2018-02-25 11:40:00,7.9275,634.7065,0.0952,28.2358,20,50,3,7,0.6
SJ002,56,11.833333333333334,324.4,2018-02-25 11:50:00,9.3154,643.7712,1.0710,29.3617,20,50,3,7,0.6
SJ002,56,12.0,329.2,2018-02-25 12:00:00,9.5204,673.6957,0.0968,31.1392,20,50,3,7,0.6
SJ002,56,12.166666666666666,334.7,2018-02-25 12:10:00,9.4396,690.5623,0.5812,31.4237,20,30,3,10,2.5
SJ002,56,12.333333333333334,326.6,2018-02-25 12:20:00,11.0167,668.6164,1.1562,31.2275,20,30,3,10,2.5
SJ002,56,12.5,336.0,2018-02-25 12:30:00,10.7662,686.9966,2.2708,30.3221,20,30,3,10,2.5
SJ002,56,12.666666666666666,354.7,2018-02-25 12:40:00,10.7713,706.9425,1.1460,31.1992,20,30,3,10,2.5
SJ002,56,12.833333333333334,315.0,2018-02-25 12:50:00,11.0587,635.5399,1.2712,29.5858,20,30,3,10,2.5
SJ002,56,13.0,255.0,2018-02-25 13:00:00,11.8017,518.4137,0.4972,28.1208,20,30,3,10,2.5
SJ002,56,13.166666666666666,190.2,2018-02-25 13:10:00,10.5988,346.6947,0.8125,24.0479,20,30,3,10,2.5
SJ002,56,13.333333333333334,188.1,2018-02-25 13:20:00,11.2279,364.7943,1.1440,20.4433,20,30,3,10,2.5
SJ002,56,13.5,307.1,2018-02-25 13:30:00,11.9954,611.1644,0.9760,23.9254,20,30,3,10,2.5
SJ002,56,13.666666666666666,256.2,2018-02-25 13:40:00,11.4271,518.0503,0.3045,26.8708,20,30,3,10,2.5
SJ002,56,13.833333333333334,171.0,2018-02-25 13:50:00,11.3442,336.7314,0.4142,25.1812,20,30,3,10,2.5
SJ002,56,14.0,242.4,2018-02-25 14:00:00,9.6600,453.2863,2.1477,18.8129,20,30,3,10,2.5
SJ002,56,14.166666666666666,208.6,2018-02-25 14:10:00,9.4721,420.0439,2.2748,16.1392,20,30,3,10,2.5
SJ002,56,14.333333333333334,326.8,2018-02-25 14:20:00,9.7258,641.9295,1.2118,19.4933,20,30,3,10,2.5
SJ002,56,14.5,316.0,2018-02-25 14:30:00,9.6067,626.9673,2.0030,20.0383,20,30,3,10,2.5
SJ002,56,14.666666666666666,318.6,2018-02-25 14:40:00,9.2450,638.8643,3.2445,16.9000,20,30,3,10,2.5
SJ002,56,14.833333333333334,322.2,2018-02-25 14:50:00,9.5671,624.3930,2.7622,18.4771,20,30,3,10,2.5
SJ002,56,15.0,272.4,2018-02-25 15:00:00,9.5996,525.6635,2.9088,17.2154,20,30,3,10,2.5
SJ002,56,15.166666666666666,238.6,2018-02-25 15:10:00,9.1854,468.9109,2.1230,15.3613,10,25,2,7,2.8
SJ002,56,15.333333333333334,210.9,2018-02-25 15:20:00,8.6246,401.0359,2.1923,13.3546,10,25,2,7,2.8
SJ002,56,15.5,231.0,2018-02-25 15:30:00,8.9079,458.2218,2.1905,14.3275,10,25,2,7,2.8
SJ002,56,15.666666666666666,208.0,2018-02-25 15:40:00,8.9021,416.8523,2.5562,14.0433,10,25,2,7,2.8
SJ002,56,15.833333333333334,191.5,2018-02-25 15:50:00,8.4879,375.1489,2.4295,12.8104,10,25,2,7,2.8
SJ002,56,16.0,167.0,2018-02-25 16:00:00,8.7671,344.0313,2.0802,13.2900,10,25,2,7,2.8
SJ002,56,16.166666666666668,150.0,2018-02-25 16:10:00,8.4825,314.3807,2.1980,12.0854,10,25,2,7,2.8
SJ002,56,16.333333333333332,134.4,2018-02-25 16:20:00,8.2017,284.8507,2.0635,11.3604,10,25,2,7,2.8
SJ002,56,16.5,117.2,2018-02-25 16:30:00,8.4313,253.4431,1.6438,11.6267,10,25,2,7,2.8
SJ002,56,16.666666666666668,101.1,2018-02-25 16:40:00,8.4637,216.3746,1.6253,10.4717,10,25,2,7,2.8
SJ002,56,16.833333333333332,79.4,2018-02-25 16:50:00,8.2204,180.8684,2.4368,9.8267,10,25,2,7,2.8
SJ002,56,17.0,61.5,2018-02-25 17:00:00,7.8179,90.8882,1.8222,8.3883,10,25,2,7,2.8
SJ002,56,17.166666666666668,41.6,2018-02-25 17:10:00,7.6175,70.2555,0.8532,7.5550,10,25,2,7,2.8
SJ002,56,17.333333333333332,28.5,2018-02-25 17:20:00,7.8500,54.8109,0.5830,7.1346,10,25,2,7,2.8
SJ002,56,17.5,19.4,2018-02-25 17:30:00,7.4250,41.9908,0.9188,6.5521,10,25,2,7,2.8
SJ002,56,17.666666666666668,13.4,2018-02-25 17:40:00,7.2792,29.9554,0.5678,5.9079,10,25,2,7,2.8
SJ002,56,17.833333333333332,7.3,2018-02-25 17:50:00,7.0875,19.5552,0.4538,4.9067,10,25,2,7,2.8
SJ002,56,18.0,4.0,2018-02-25 18:00:00,6.3704,10.0847,0.1530,4.5758,10,25,2,7,2.8
SJ002,56,18.166666666666668,0.0,2018-02-25 18:10:00,4.7154,2.3805,0.1162,2.9112,10,35,2,2,1.4
SJ002,56,18.333333333333332,0.0,2018-02-25 18:20:00,4.1013,0.0000,0.0503,1.1963,10,35,2,2,1.4
SJ002,56,18.5,0.0,2018-02-25 18:30:00,2.4533,0.0000,0.0000,0.2171,10,35,2,2,1.4
SJ002,56,18.666666666666668,0.0,2018-02-25 18:40:00,0.0000,0.0000,0.0000,0.0000,10,35,2,2,1.4
SJ002,56,18.833333333333332,0.0,2018-02-25 18:50:00,0.0000,0.0000,0.0000,0.0000,10,35,2,2,1.4
SJ002,56,19.0,0.0,2018-02-25 19:00:00,0.0000,0.0000,0.0000,0.0000,10,35,2,2,1.4
SJ002,56,19.166666666666668,0.0,2018-02-25 19:10:00,0.0000,0,0.0000,0.0000,10,35,2,2,1.4
SJ002,56,19.333333333333332,0.0,2018-02-25 19:20:00,0.0000,0,0.0000,0.0000,10,35,2,2,1.4
SJ002,56,19.5,0.0,2018-02-25 19:30:00,0,0,0.0000,0,10,35,2,2,1.4
SJ002,56,19.666666666666668,0.0,2018-02-25 19:40:00,0,0,0.0000,0,10,35,2,2,1.4
SJ002,56,19.833333333333332,0.0,2018-02-25 19:50:00,0,0,0.0000,0,10,35,2,2,1.4
SJ002,56,20.0,0.0,2018-02-25 20:00:00,0,0,0.0270,0,10,35,2,2,1.4
SJ002,56,20.166666666666668,0.0,2018-02-25 20:10:00,0,0,0.0570,0,10,35,2,2,1.4
SJ002,56,20.333333333333332,0.0,2018-02-25 20:20:00,0,0,0.3202,0,10,35,2,2,1.4
SJ002,56,20.5,0.0,2018-02-25 20:30:00,0,0,0.8598,0,10,35,2,2,1.4
SJ002,56,20.666666666666668,0.0,2018-02-25 20:40:00,0,0,0.0000,0,10,35,2,2,1.4
SJ002,56,20.833333333333332,0.0,2018-02-25 20:50:00,0,0,0.0000,0,10,35,2,2,1.4
SJ002,56,21.0,0.0,2018-02-25 21:00:00,0,0,0,0,10,35,2,2,1.4
SJ002,57,5.0,0.0,2018-02-26 05:00:00,0,0,0,0,0,55,1,-3,1.1
SJ002,57,5.166666666666667,0.0,2018-02-26 05:10:00,0,0,0,0,0,55,1,-3,1.1
SJ002,57,5.333333333333333,0.0,2018-02-26 05:20:00,0,0,0,0,0,55,1,-3,1.1
SJ002,57,5.5,0.0,2018-02-26 05:30:00,0,0,0,0,0,55,1,-3,1.1
SJ002,57,5.666666666666667,0.0,2018-02-26 05:40:00,0,0,0,0,0,55,1,-3,1.1
SJ002,57,5.833333333333333,0.0,2018-02-26 05:50:00,0,0,0,0,0,55,1,-3,1.1
SJ002,57,6.0,0.0,2018-02-26 06:00:00,0,0,0,0,0,55,1,-3,1.1
SJ002,57,6.166666666666667,0.0,2018-02-26 06:10:00,0,0,0,0,0,45,1,1,0.9
SJ002,57,6.333333333333333,0.0,2018-02-26 06:20:00,0,0,0,0,0,45,1,1,0.9
SJ002,57,6.5,0.0,2018-02-26 06:30:00,0,0,0,0,0,45,1,1,0.9
SJ002,57,6.666666666666667,0.0,2018-02-26 06:40:00,0,0,0,0,0,45,1,1,0.9
SJ002,57,6.833333333333333,0.0,2018-02-26 06:50:00,0,0,0,0,0,45,1,1,0.9
SJ002,57,7.0,0.0,2018-02-26 07:00:00,0,1.9808,0,0,0,45,1,1,0.9
SJ002,57,7.166666666666667,7.4,2018-02-26 07:10:00,0,7.6603,0,0,0,45,1,1,0.9
SJ002,57,7.333333333333333,10.5,2018-02-26 07:20:00,0,14.4535,0,0,0,45,1,1,0.9
SJ002,57,7.5,11.5,2018-02-26 07:30:00,0,20.7343,0,0,0,45,1,1,0.9
SJ002,57,7.666666666666667,14.4,2018-02-26 07:40:00,0,28.3716,0,0,0,45,1,1,0.9
SJ002,57,7.833333333333333,27.0,2018-02-26 07:50:00,0,107.3944,0.7668,0,0,45,1,1,0.9
SJ002,57,8.0,47.8,2018-02-26 08:00:00,0,172.8958,0.4448,0,0,45,1,1,0.9
SJ002,57,8.166666666666666,75.0,2018-02-26 08:10:00,0,208.8146,0.0170,0,0,45,1,1,0.9
SJ002,57,8.333333333333334,100.3,2018-02-26 08:20:00,0,244.2043,0.0000,0,0,45,1,1,0.9
SJ002,57,8.5,124.1,2018-02-26 08:30:00,0,279.6645,0.0000,1.7258,0,45,1,1,0.9
SJ002,57,8.666666666666666,149.0,2018-02-26 08:40:00,0,315.4990,0.0990,4.9979,0,45,1,1,0.9
SJ002,57,8.833333333333334,177.9,2018-02-26 08:50:00,0,350.1271,0.7628,7.3275,0,45,1,1,0.9
SJ002,57,9.0,193.8,2018-02-26 09:00:00,0,384.4638,0.1455,9.9925,0,45,1,1,0.9
SJ002,57,9.166666666666666,213.9,2018-02-26 09:10:00,0,418.6047,0.7340,12.8079,0,25,1,7,1.7
SJ002,57,9.333333333333334,232.0,2018-02-26 09:20:00,1.8600,452.2334,1.0433,15.4688,0,25,1,7,1.7
SJ002,57,9.5,248.2,2018-02-26 09:30:00,2.5533,483.4680,0.4705,17.2342,0,25,1,7,1.7
SJ002,57,9.666666666666666,264.1,2018-02-26 09:40:00,3.6783,512.6174,0.5982,18.5858,0,25,1,7,1.7
SJ002,57,9.833333333333334,286.3,2018-02-26 09:50:00,3.5033,540.8836,0.8645,19.1038,0,25,1,7,1.7
SJ002,57,10.0,292.8,2018-02-26 10:00:00,4.5346,568.6492,0.8875,20.7342,0,25,1,7,1.7
SJ002,57,10.166666666666666,305.0,2018-02-26 10:10:00,4.7917,595.6457,0.3442,22.6550,0,25,1,7,1.7
SJ002,57,10.333333333333334,317.2,2018-02-26 10:20:00,4.3167,621.5295,0.7330,22.7350,0,25,1,7,1.7
SJ002,57,10.5,327.2,2018-02-26 10:30:00,5.4088,646.4591,0.1320,24.3379,0,25,1,7,1.7
SJ002,57,10.666666666666666,338.5,2018-02-26 10:40:00,5.2250,669.1351,0.6335,26.0171,0,25,1,7,1.7
SJ002,57,10.833333333333334,338.7,2018-02-26 10:50:00,5.4962,677.6609,0.6690,25.9988,0,25,1,7,1.7
SJ002,57,11.0,370.2,2018-02-26 11:00:00,6.7933,722.8168,0.7123,27.1604,0,25,1,7,1.7
SJ002,57,11.166666666666666,350.2,2018-02-26 11:10:00,8.4329,711.5489,0.9360,29.3675,0,25,1,7,1.7
SJ002,57,11.333333333333334,376.9,2018-02-26 11:20:00,7.3671,757.1717,1.0502,29.1721,0,25,1,7,1.7
SJ002,57,11.5,354.5,2018-02-26 11:30:00,7.6775,724.7833,1.0208,28.4921,0,25,1,7,1.7
SJ002,57,11.666666666666666,366.8,2018-02-26 11:40:00,7.8283,739.3686,0.0698,28.8929,0,25,1,7,1.7
SJ002,57,11.833333333333334,384.7,2018-02-26 11:50:00,7.4500,784.9490,0.9468,29.6804,0,25,1,7,1.7
SJ002,57,12.0,399.5,2018-02-26 12:00:00,7.7462,792.6055,1.1672,29.7450,0,25,1,7,1.7
SJ002,57,12.166666666666666,387.2,2018-02-26 12:10:00,7.7883,793.1547,1.0215,30.2100,0,15,1,11,2.7
SJ002,57,12.333333333333334,377.6,2018-02-26 12:20:00,8.4075,780.7457,1.0862,30.2833,0,15,1,11,2.7
SJ002,57,12.5,388.1,2018-02-26 12:30:00,9.8825,796.6627,1.3375,31.3250,0,15,1,11,2.7
SJ002,57,12.666666666666666,389.7,2018-02-26 12:40:00,10.5167,798.9757,1.4685,31.3054,0,15,1,11,2.7
SJ002,57,12.833333333333334,400.0,2018-02-26 12:50:00,11.2208,799.9874,0.9145,33.1629,0,15,1,11,2.7
SJ002,57,13.0,387.3,2018-02-26 13:00:00,10.2754,796.0143,1.5065,32.5742,0,15,1,11,2.7
SJ002,57,13.166666666666666,381.6,2018-02-26 13:10:00,10.7263,789.7723,0.7598,35.1742,0,15,1,11,2.7
SJ002,57,13.333333333333334,377.3,2018-02-26 13:20:00,10.4883,781.7520,1.5760,34.3533,0,15,1,11,2.7
SJ002,57,13.5,376.5,2018-02-26 13:30:00,9.8092,772.0113,0.7942,32.2233,0,15,1,11,2.7
SJ002,57,13.666666666666666,369.5,2018-02-26 13:40:00,9.8846,759.2247,0.6180,31.1238,0,15,1,11,2.7
SJ002,57,13.833333333333334,363.0,2018-02-26 13:50:00,10.7804,745.1674,1.0148,31.2721,0,15,1,11,2.7
SJ002,57,14.0,352.8,2018-02-26 14:00:00,10.0787,727.6757,0.6162,32.8892,0,15,1,11,2.7
SJ002,57,14.166666666666666,354.6,2018-02-26 14:10:00,9.5717,708.8798,1.1395,32.1933,0,15,1,11,2.7
SJ002,57,14.333333333333334,334.2,2018-02-26 14:20:00,11.2438,687.4959,1.1730,31.8179,0,15,1,11,2.7
SJ002,57,14.5,323.1,2018-02-26 14:30:00,10.4308,665.2495,0.3770,32.3329,0,15,1,11,2.7
SJ002,57,14.666666666666666,316.7,2018-02-26 14:40:00,10.2538,648.1779,0.4450,30.8621,0,15,1,11,2.7
SJ002,57,14.833333333333334,304.1,2018-02-26 14:50:00,11.5871,622.2951,0.4485,30.7737,0,15,1,11,2.7
SJ002,57,15.0,292.5,2018-02-26 15:00:00,11.1888,597.6921,0.7410,30.1346,0,15,1,11,2.7
SJ002,57,15.166666666666666,271.0,2018-02-26 15:10:00,10.6954,521.5391,0.6430,26.7700,0,25,1,8,2.3
SJ002,57,15.333333333333334,264.2,2018-02-26 15:20:00,11.8817,538.7340,0.5160,26.6388,0,25,1,8,2.3
SJ002,57,15.5,248.6,2018-02-26 15:30:00,12.2917,508.3940,0.4665,26.1233,0,25,1,8,2.3
SJ002,57,15.666666666666666,231.4,2018-02-26 15:40:00,11.9279,484.4014,0.4368,26.1292,0,25,1,8,2.3
SJ002,57,15.833333333333334,217.5,2018-02-26 15:50:00,11.6633,457.4575,0.3585,25.6267,0,25,1,8,2.3
SJ002,57,16.0,202.8,2018-02-26 16:00:00,12.0746,431.4563,0.4322,24.1696,0,25,1,8,2.3
SJ002,57,16.166666666666668,183.7,2018-02-26 16:10:00,12.0092,396.9785,1.1385,22.3550,0,25,1,8,2.3
SJ002,57,16.333333333333332,164.0,2018-02-26 16:20:00,10.8975,370.9318,1.5037,20.1004,0,25,1,8,2.3
SJ002,57,16.5,146.3,2018-02-26 16:30:00,10.3683,335.9654,0.5448,16.7913,0,25,1,8,2.3
SJ002,57,16.666666666666668,124.6,2018-02-26 16:40:00,10.5908,296.2653,0.2070,16.1721,0,25,1,8,2.3
SJ002,57,16.833333333333332,97.3,2018-02-26 16:50:00,10.6658,260.9337,0,15.5817,0,25,1,8,2.3
SJ002,57,17.0,67.4,2018-02-26 17:00:00,9.8692,55.2524,0,12.4450,0,25,1,8,2.3
SJ002,57,17.166666666666668,40.4,2018-02-26 17:10:00,8.6900,31.3379,0,8.1450,0,25,1,8,2.3
SJ002,57,17.333333333333332,20.5,2018-02-26 17:20:00,7.7737,26.6157,0,5.8792,0,25,1,8,2.3
SJ002,57,17.5,10.7,2018-02-26 17:30:00,6.5308,23.1670,0,4.3338,0,25,1,8,2.3
SJ002,57,17.666666666666668,8.2,2018-02-26 17:40:00,5.2012,19.1335,0,3.0750,0,25,1,8,2.3
SJ002,57,17.833333333333332,6.2,2018-02-26 17:50:00,3.8896,14.1074,0,1.6783,0,25,1,8,2.3
SJ002,57,18.0,3.6,2018-02-26 18:00:00,2.8604,8.4310,0,0.4650,0,25,1,8,2.3
SJ002,57,18.166666666666668,0.0,2018-02-26 18:10:00,1.7304,3.1652,0,0.0000,0,40,1,3,0.7
SJ002,57,18.333333333333332,0.0,2018-02-26 18:20:00,1.4458,0.0904,0,0.0000,0,40,1,3,0.7
SJ002,57,18.5,0.0,2018-02-26 18:30:00,1.1421,0.0000,0,0.0000,0,40,1,3,0.7
SJ002,57,18.666666666666668,0.0,2018-02-26 18:40:00,0.0000,0.0000,0,0.0000,0,40,1,3,0.7
SJ002,57,18.833333333333332,0.0,2018-02-26 18:50:00,0.0000,0.0000,0,0.0000,0,40,1,3,0.7
SJ002,57,19.0,0.0,2018-02-26 19:00:00,0.0000,0.0000,0,0,0,40,1,3,0.7
SJ002,57,19.166666666666668,0.0,2018-02-26 19:10:00,0.0000,0.0000,0,0,0,40,1,3,0.7
SJ002,57,19.333333333333332,0.0,2018-02-26 19:20:00,0.0000,0,0,0,0,40,1,3,0.7
SJ002,57,19.5,0.0,2018-02-26 19:30:00,0.0000,0,0,0,0,40,1,3,0.7
SJ002,57,19.666666666666668,0.0,2018-02-26 19:40:00,0,0,0,0,0,40,1,3,0.7
SJ002,57,19.833333333333332,0.0,2018-02-26 19:50:00,0,0,0,0,0,40,1,3,0.7
SJ002,57,20.0,0.0,2018-02-26 20:00:00,0,0,0,0,0,40,1,3,0.7
SJ002,57,20.166666666666668,0.0,2018-02-26 20:10:00,0,0,0,0,0,40,1,3,0.7
SJ002,57,20.333333333333332,0.0,2018-02-26 20:20:00,0,0,0,0,0,40,1,3,0.7
SJ002,57,20.5,0.0,2018-02-26 20:30:00,0,0,0,0,0,40,1,3,0.7
SJ002,57,20.666666666666668,0.0,2018-02-26 20:40:00,0,0,0,0,0,40,1,3,0.7
SJ002,57,20.833333333333332,0.0,2018-02-26 20:50:00,0,0,0,0,0,40,1,3,0.7
SJ002,57,21.0,0.0,2018-02-26 21:00:00,0,0,0,0,0,40,1,3,0.7
SJ002,58,5.0,0.0,2018-02-27 05:00:00,0,0,0,0,10,65,2,-2,0.3
SJ002,58,5.166666666666667,0.0,2018-02-27 05:10:00,0,0,0,0,10,65,2,-2,0.3
SJ002,58,5.333333333333333,0.0,2018-02-27 05:20:00,0,0,0,0,10,65,2,-2,0.3
SJ002,58,5.5,0.0,2018-02-27 05:30:00,0,0,0,0,10,65,2,-2,0.3
SJ002,58,5.666666666666667,0.0,2018-02-27 05:40:00,0,0,0,0,10,65,2,-2,0.3
SJ002,58,5.833333333333333,0.0,2018-02-27 05:50:00,0,0,0,0,10,65,2,-2,0.3
SJ002,58,6.0,0.0,2018-02-27 06:00:00,0,0,0,0,10,65,2,-2,0.3
SJ002,58,6.166666666666667,0.0,2018-02-27 06:10:00,0,0,0,0,10,60,2,2,0.1
SJ002,58,6.333333333333333,0.0,2018-02-27 06:20:00,0,0,0,0,10,60,2,2,0.1
SJ002,58,6.5,0.0,2018-02-27 06:30:00,0,0,0,0,10,60,2,2,0.1
SJ002,58,6.666666666666667,0.0,2018-02-27 06:40:00,0,0,0,0,10,60,2,2,0.1
SJ002,58,6.833333333333333,0.0,2018-02-27 06:50:00,0,0,0,0,10,60,2,2,0.1
SJ002,58,7.0,0.0,2018-02-27 07:00:00,0,2.5323,0,0,10,60,2,2,0.1
SJ002,58,7.166666666666667,6.4,2018-02-27 07:10:00,0,10.9839,0,0,10,60,2,2,0.1
SJ002,58,7.333333333333333,7.7,2018-02-27 07:20:00,0,17.1441,0,0,10,60,2,2,0.1
SJ002,58,7.5,14.6,2018-02-27 07:30:00,0,31.9044,0,0,10,60,2,2,0.1
SJ002,58,7.666666666666667,21.7,2018-02-27 07:40:00,0,47.0295,0,0,10,60,2,2,0.1
SJ002,58,7.833333333333333,33.9,2018-02-27 07:50:00,0,96.9278,0,0,10,60,2,2,0.1
SJ002,58,8.0,54.8,2018-02-27 08:00:00,0,144.4537,0.0000,0,10,60,2,2,0.1
SJ002,58,8.166666666666666,66.1,2018-02-27 08:10:00,0,158.2929,0.0000,0,10,60,2,2,0.1
SJ002,58,8.333333333333334,89.9,2018-02-27 08:20:00,0,200.6718,0.0000,0,10,60,2,2,0.1
SJ002,58,8.5,112.7,2018-02-27 08:30:00,0,244.0125,0.0000,0,10,60,2,2,0.1
SJ002,58,8.666666666666666,136.3,2018-02-27 08:40:00,0,281.7291,0.0000,3.1896,10,60,2,2,0.1
SJ002,58,8.833333333333334,158.2,2018-02-27 08:50:00,0,317.2275,0.0000,5.6475,10,60,2,2,0.1
SJ002,58,9.0,186.1,2018-02-27 09:00:00,0,356.2319,0.0000,8.8254,10,60,2,2,0.1
SJ002,58,9.166666666666666,198.2,2018-02-27 09:10:00,0.5383,388.5059,0.2365,11.0208,10,30,2,10,1.2
SJ002,58,9.333333333333334,207.7,2018-02-27 09:20:00,1.4004,403.6521,0.3137,13.0638,10,30,2,10,1.2
SJ002,58,9.5,227.8,2018-02-27 09:30:00,1.9050,443.7445,0.2505,15.2233,10,30,2,10,1.2
SJ002,58,9.666666666666666,237.2,2018-02-27 09:40:00,1.9475,463.9328,0.6315,15.4425,10,30,2,10,1.2
SJ002,58,9.833333333333334,264.7,2018-02-27 09:50:00,2.5358,516.3933,0.7040,16.5129,10,30,2,10,1.2
SJ002,58,10.0,285.7,2018-02-27 10:00:00,3.6575,538.5137,0.9732,18.9046,10,30,2,10,1.2
SJ002,58,10.166666666666666,290.0,2018-02-27 10:10:00,5.2804,568.3086,0.9935,20.7046,10,30,2,10,1.2
SJ002,58,10.333333333333334,280.9,2018-02-27 10:20:00,5.7263,561.0664,1.1990,21.9200,10,30,2,10,1.2
SJ002,58,10.5,304.8,2018-02-27 10:30:00,5.9183,584.8983,0.6345,23.1004,10,30,2,10,1.2
SJ002,58,10.666666666666666,302.9,2018-02-27 10:40:00,5.5137,599.5542,0.5292,24.2883,10,30,2,10,1.2
SJ002,58,10.833333333333334,311.5,2018-02-27 10:50:00,6.0067,623.7711,1.1307,23.6704,10,30,2,10,1.2
SJ002,58,11.0,312.8,2018-02-27 11:00:00,6.8454,626.9604,1.2643,23.8263,10,30,2,10,1.2
SJ002,58,11.166666666666666,320.5,2018-02-27 11:10:00,7.9442,660.7270,0.9308,25.7358,10,30,2,10,1.2
SJ002,58,11.333333333333334,340.1,2018-02-27 11:20:00,8.4004,669.8227,2.2818,26.9004,10,30,2,10,1.2
SJ002,58,11.5,325.9,2018-02-27 11:30:00,10.8612,662.7215,1.1098,27.9383,10,30,2,10,1.2
SJ002,58,11.666666666666666,341.2,2018-02-27 11:40:00,11.6704,689.1967,1.0565,30.2021,10,30,2,10,1.2
SJ002,58,11.833333333333334,361.0,2018-02-27 11:50:00,11.3525,753.0584,0.6742,32.6450,10,30,2,10,1.2
SJ002,58,12.0,352.1,2018-02-27 12:00:00,11.4104,740.9937,0.6008,35.1296,10,30,2,10,1.2
SJ002,58,12.166666666666666,315.6,2018-02-27 12:10:00,11.5262,667.0166,1.4010,32.7621,20,30,3,13,1.8
SJ002,58,12.333333333333334,325.8,2018-02-27 12:20:00,12.2708,682.8030,1.1247,31.1954,20,30,3,13,1.8
SJ002,58,12.5,302.4,2018-02-27 12:30:00,12.0275,598.8489,1.2555,25.9358,20,30,3,13,1.8
SJ002,58,12.666666666666666,248.8,2018-02-27 12:40:00,11.0246,500.9566,1.7323,20.4996,20,30,3,13,1.8
SJ002,58,12.833333333333334,272.1,2018-02-27 12:50:00,10.8125,533.4127,1.1895,17.2108,20,30,3,13,1.8
SJ002,58,13.0,306.5,2018-02-27 13:00:00,11.3242,604.1324,1.8380,19.2650,20,30,3,13,1.8
SJ002,58,13.166666666666666,328.4,2018-02-27 13:10:00,11.0008,658.2142,1.5432,18.5562,20,30,3,13,1.8
SJ002,58,13.333333333333334,315.7,2018-02-27 13:20:00,10.8042,610.0950,2.2228,19.2288,20,30,3,13,1.8
SJ002,58,13.5,290.5,2018-02-27 13:30:00,10.2683,577.8505,3.5290,16.9971,20,30,3,13,1.8
SJ002,58,13.666666666666666,314.6,2018-02-27 13:40:00,10.8858,625.4174,1.7537,18.2642,20,30,3,13,1.8
SJ002,58,13.833333333333334,291.9,2018-02-27 13:50:00,11.6871,595.0957,1.4498,20.3550,20,30,3,13,1.8
SJ002,58,14.0,262.9,2018-02-27 14:00:00,12.3492,536.0201,1.3202,22.2804,20,30,3,13,1.8
SJ002,58,14.166666666666666,230.5,2018-02-27 14:10:00,12.3600,461.7360,0.8802,21.3471,20,30,3,13,1.8
SJ002,58,14.333333333333334,225.1,2018-02-27 14:20:00,12.6954,436.1162,1.5382,22.0367,20,30,3,13,1.8
SJ002,58,14.5,205.4,2018-02-27 14:30:00,12.1762,410.0388,0.7418,21.2617,20,30,3,13,1.8
SJ002,58,14.666666666666666,199.2,2018-02-27 14:40:00,12.1163,394.6807,1.4355,19.5738,20,30,3,13,1.8
SJ002,58,14.833333333333334,187.9,2018-02-27 14:50:00,12.2517,374.7198,0.8720,18.3979,20,30,3,13,1.8
SJ002,58,15.0,164.6,2018-02-27 15:00:00,12.3958,329.1403,0.7075,18.6288,20,30,3,13,1.8
SJ002,58,15.166666666666666,142.5,2018-02-27 15:10:00,12.6704,275.8159,0.8145,19.0867,20,35,3,10,1.8
SJ002,58,15.333333333333334,128.9,2018-02-27 15:20:00,12.0758,255.8252,0.6400,17.3592,20,35,3,10,1.8
SJ002,58,15.5,115.4,2018-02-27 15:30:00,11.7521,228.1048,1.2652,15.9738,20,35,3,10,1.8
SJ002,58,15.666666666666666,110.5,2018-02-27 15:40:00,11.8154,218.9194,1.4398,15.5996,20,35,3,10,1.8
