,DATE,GEN_ENERGY,PREDICTED_E,TOTAL_ENERGY,TOTAL_PREDICTED
4897,2018-03-15 12:50:00,35.8,70.28442,1138.4,3107.7444
4898,2018-03-15 13:00:00,20.800001,70.42921,1138.4,3107.7444
4899,2018-03-15 13:10:00,33.2,70.52432,1138.4,3107.7444
4900,2018-03-15 13:20:00,31.300001,71.53166,1138.4,3107.7444
4901,2018-03-15 13:30:00,30.5,70.20912,1138.4,3107.7444
4902,2018-03-15 13:40:00,40.399998,67.75953,1138.4,3107.7444
4903,2018-03-15 13:50:00,27.300001,66.760666,1138.4,3107.7444
4904,2018-03-15 14:00:00,39.8,65.678604,1138.4,3107.7444
4905,2018-03-15 14:10:00,24.6,65.2131,1138.4,3107.7444
4906,2018-03-15 14:20:00,22.5,64.45701,1138.4,3107.7444
4907,2018-03-15 14:30:00,28.8,63.5207,1138.4,3107.7444
4908,2018-03-15 14:40:00,34.2,62.71309,1138.4,3107.7444
4909,2018-03-15 14:50:00,19.4,61.097157,1138.4,3107.7444
4910,2018-03-15 15:00:00,14.0,59.15811,1138.4,3107.7444
4911,2018-03-15 15:10:00,14.5,56.943264,1138.4,3107.7444
4912,2018-03-15 15:20:00,19.9,63.127033,1138.4,3107.7444
4913,2018-03-15 15:30:00,16.800001,62.08299,1138.4,3107.7444
4914,2018-03-15 15:40:00,21.3,59.813267,1138.4,3107.7444
4915,2018-03-15 15:50:00,13.9,57.401817,1138.4,3107.7444
4916,2018-03-15 16:00:00,15.599999,54.736797,1138.4,3107.7444
4917,2018-03-15 16:10:00,14.7,52.023693,1138.4,3107.7444
4918,2018-03-15 16:20:00,11.8,49.07801,1138.4,3107.7444
4919,2018-03-15 16:30:00,6.5,46.012238,1138.4,3107.7444
4920,2018-03-15 16:40:00,3.6,42.833664,1138.4,3107.7444
4921,2018-03-15 16:50:00,1.0,39.715775,1138.4,3107.7444
4922,2018-03-15 17:00:00,0.0,36.650833,1138.4,3107.7444
4923,2018-03-15 17:10:00,8.1,33.70549,1138.4,3107.7444
4924,2018-03-15 17:20:00,6.2,29.379723,1138.4,3107.7444
4925,2018-03-15 17:30:00,0.9,24.693817,1138.4,3107.7444
4926,2018-03-15 17:40:00,0.0,19.963257,1138.4,3107.7444
4927,2018-03-15 17:50:00,0.0,15.518944,1138.4,3107.7444
4928,2018-03-15 18:00:00,0.0,11.419167,1138.4,3107.7444
4929,2018-03-15 18:10:00,0.0,7.520568,1138.4,3107.7444
4930,2018-03-15 18:20:00,0.0,3.4889128,1138.4,3107.7444
4931,2018-03-15 18:30:00,0.0,0.011560783,1138.4,3107.7444
4932,2018-03-15 18:40:00,0.0,0.0,1138.4,3107.7444
4933,2018-03-15 18:50:00,0.0,0.0,1138.4,3107.7444
4934,2018-03-15 19:00:00,0.0,0.0,1138.4,3107.7444
4935,2018-03-15 19:10:00,0.0,0.0,1138.4,3107.7444
4936,2018-03-15 19:20:00,0.0,0.0,1138.4,3107.7444
4937,2018-03-15 19:30:00,0.0,0.0,1138.4,3107.7444
4938,2018-03-15 19:40:00,0.0,0.0,1138.4,3107.7444
4939,2018-03-15 19:50:00,0.0,0.0,1138.4,3107.7444
4940,2018-03-15 20:00:00,0.0,0.0,1138.4,3107.7444
4941,2018-03-15 20:10:00,0.0,0.0,1138.4,3107.7444
4942,2018-03-15 20:20:00,0.0,0.0,1138.4,3107.7444
4943,2018-03-15 20:30:00,0.0,0.0,1138.4,3107.7444
4944,2018-03-15 20:40:00,0.0,0.0,1138.4,3107.7444
4945,2018-03-15 20:50:00,0.0,0.0,1138.4,3107.7444
4946,2018-03-15 21:00:00,0.0,0.0,1138.4,3107.7444
4947,2018-03-16 05:00:00,0.0,0.0,3492.5,12128.747
4948,2018-03-16 05:10:00,0.0,0.0,3492.5,12128.747
4949,2018-03-16 05:20:00,0.0,0.0,3492.5,12128.747
4950,2018-03-16 05:30:00,0.0,0.0,3492.5,12128.747
4951,2018-03-16 05:40:00,0.0,0.0,3492.5,12128.747
4952,2018-03-16 05:50:00,0.0,3.836122,3492.5,12128.747
4953,2018-03-16 06:00:00,0.0,8.65101,3492.5,12128.747
4954,2018-03-16 06:10:00,0.0,13.327082,3492.5,12128.747
4955,2018-03-16 06:20:00,0.0,15.722665,3492.5,12128.747
4956,2018-03-16 06:30:00,0.0,17.48752,3492.5,12128.747
4957,2018-03-16 06:40:00,0.0,20.359968,3492.5,12128.747
4958,2018-03-16 06:50:00,0.0,25.90925,3492.5,12128.747
4959,2018-03-16 07:00:00,0.0,32.93341,3492.5,12128.747
4960,2018-03-16 07:10:00,0.0,42.462406,3492.5,12128.747
4961,2018-03-16 07:20:00,0.0,53.34343,3492.5,12128.747
4962,2018-03-16 07:30:00,2.6000001,66.40916,3492.5,12128.747
4963,2018-03-16 07:40:00,2.2,79.98945,3492.5,12128.747
4964,2018-03-16 07:50:00,3.8,88.6226,3492.5,12128.747
4965,2018-03-16 08:00:00,7.7999997,92.63728,3492.5,12128.747
4966,2018-03-16 08:10:00,9.9,93.897896,3492.5,12128.747
4967,2018-03-16 08:20:00,14.0,96.80761,3492.5,12128.747
4968,2018-03-16 08:30:00,16.9,99.14217,3492.5,12128.747
4969,2018-03-16 08:40:00,20.800001,98.92905,3492.5,12128.747
4970,2018-03-16 08:50:00,21.5,101.6939,3492.5,12128.747
4971,2018-03-16 09:00:00,23.5,102.57417,3492.5,12128.747
4972,2018-03-16 09:10:00,29.3,104.645134,3492.5,12128.747
4973,2018-03-16 09:20:00,36.3,150.63861,3492.5,12128.747
4974,2018-03-16 09:30:00,37.3,179.18211,3492.5,12128.747
4975,2018-03-16 09:40:00,35.3,192.55554,3492.5,12128.747
4976,2018-03-16 09:50:00,48.100002,204.75128,3492.5,12128.747
4977,2018-03-16 10:00:00,46.0,215.11487,3492.5,12128.747
4978,2018-03-16 10:10:00,42.6,225.07573,3492.5,12128.747
4979,2018-03-16 10:20:00,50.0,233.95447,3492.5,12128.747
4980,2018-03-16 10:30:00,53.7,242.69116,3492.5,12128.747
4981,2018-03-16 10:40:00,51.3,246.86755,3492.5,12128.747
4982,2018-03-16 10:50:00,58.1,251.64249,3492.5,12128.747
4983,2018-03-16 11:00:00,64.6,254.95485,3492.5,12128.747
4984,2018-03-16 11:10:00,61.3,259.847,3492.5,12128.747
4985,2018-03-16 11:20:00,61.4,257.8849,3492.5,12128.747
4986,2018-03-16 11:30:00,66.1,270.75644,3492.5,12128.747
4987,2018-03-16 11:40:00,76.2,272.81287,3492.5,12128.747
4988,2018-03-16 11:50:00,84.0,271.50485,3492.5,12128.747
4989,2018-03-16 12:00:00,102.7,269.00327,3492.5,12128.747
4990,2018-03-16 12:10:00,120.899994,267.07324,3492.5,12128.747
4991,2018-03-16 12:20:00,148.7,277.04483,3492.5,12128.747
4992,2018-03-16 12:30:00,144.6,281.75507,3492.5,12128.747
4993,2018-03-16 12:40:00,126.100006,287.07697,3492.5,12128.747
4994,2018-03-16 12:50:00,129.0,290.25925,3492.5,12128.747
4995,2018-03-16 13:00:00,113.600006,290.43747,3492.5,12128.747
4996,2018-03-16 13:10:00,99.2,289.0345,3492.5,12128.747
4997,2018-03-16 13:20:00,94.1,288.68448,3492.5,12128.747
4998,2018-03-16 13:30:00,85.8,284.45248,3492.5,12128.747
4999,2018-03-16 13:40:00,76.600006,276.56873,3492.5,12128.747
5000,2018-03-16 13:50:00,71.700005,269.52744,3492.5,12128.747
5001,2018-03-16 14:00:00,62.199997,260.6031,3492.5,12128.747
5002,2018-03-16 14:10:00,55.1,251.28094,3492.5,12128.747
5003,2018-03-16 14:20:00,65.6,243.36159,3492.5,12128.747
5004,2018-03-16 14:30:00,60.100002,238.31696,3492.5,12128.747
5005,2018-03-16 14:40:00,53.0,230.01004,3492.5,12128.747
5006,2018-03-16 14:50:00,63.600002,220.95781,3492.5,12128.747
5007,2018-03-16 15:00:00,51.6,211.85129,3492.5,12128.747
5008,2018-03-16 15:10:00,46.8,200.05351,3492.5,12128.747
5009,2018-03-16 15:20:00,52.399998,199.11961,3492.5,12128.747
5010,2018-03-16 15:30:00,56.199997,189.18752,3492.5,12128.747
5011,2018-03-16 15:40:00,50.4,182.43454,3492.5,12128.747
5012,2018-03-16 15:50:00,59.8,174.39653,3492.5,12128.747
5013,2018-03-16 16:00:00,62.100002,165.51056,3492.5,12128.747
5014,2018-03-16 16:10:00,60.699997,158.45921,3492.5,12128.747
5015,2018-03-16 16:20:00,66.4,148.25865,3492.5,12128.747
5016,2018-03-16 16:30:00,58.3,136.02182,3492.5,12128.747
5017,2018-03-16 16:40:00,50.9,122.27121,3492.5,12128.747
5018,2018-03-16 16:50:00,40.0,105.463745,3492.5,12128.747
5019,2018-03-16 17:00:00,34.600002,88.078316,3492.5,12128.747
5020,2018-03-16 17:10:00,32.1,73.67445,3492.5,12128.747
5021,2018-03-16 17:20:00,25.099998,57.892056,3492.5,12128.747
5022,2018-03-16 17:30:00,20.4,43.542694,3492.5,12128.747
5023,2018-03-16 17:40:00,12.4,30.002317,3492.5,12128.747
5024,2018-03-16 17:50:00,7.1000004,19.269266,3492.5,12128.747
5025,2018-03-16 18:00:00,4.1,11.450419,3492.5,12128.747
5026,2018-03-16 18:10:00,3.6,4.7196,3492.5,12128.747
5027,2018-03-16 18:20:00,0.3,2.0261095,3492.5,12128.747
5028,2018-03-16 18:30:00,0.0,0.0,3492.5,12128.747
5029,2018-03-16 18:40:00,0.0,0.0,3492.5,12128.747
5030,2018-03-16 18:50:00,0.0,0.0,3492.5,12128.747
5031,2018-03-16 19:00:00,0.0,0.0,3492.5,12128.747
5032,2018-03-16 19:10:00,0.0,0.0,3492.5,12128.747
5033,2018-03-16 19:20:00,0.0,0.0,3492.5,12128.747
5034,2018-03-16 19:30:00,0.0,0.0,3492.5,12128.747
5035,2018-03-16 19:40:00,0.0,0.0,3492.5,12128.747
5036,2018-03-16 19:50:00,0.0,0.0,3492.5,12128.747
5037,2018-03-16 20:00:00,0.0,0.0,3492.5,12128.747
5038,2018-03-16 20:10:00,0.0,0.0,3492.5,12128.747
5039,2018-03-16 20:20:00,0.0,0.0,3492.5,12128.747
5040,2018-03-16 20:30:00,0.0,0.0,3492.5,12128.747
5041,2018-03-16 20:40:00,0.0,0.0,3492.5,12128.747
5042,2018-03-16 20:50:00,0.0,0.0,3492.5,12128.747
5043,2018-03-16 21:00:00,0.0,0.0,3492.5,12128.747
5044,2018-03-17 05:00:00,0.0,0.0,13998.499,15768.258
5045,2018-03-17 05:10:00,0.0,0.0,13998.499,15768.258
5046,2018-03-17 05:20:00,0.0,0.0,13998.499,15768.258
5047,2018-03-17 05:30:00,0.0,3.5134206,13998.499,15768.258
5048,2018-03-17 05:40:00,0.0,8.019525,13998.499,15768.258
5049,2018-03-17 05:50:00,0.0,12.261389,13998.499,15768.258
5050,2018-03-17 06:00:00,0.0,15.415225,13998.499,15768.258
5051,2018-03-17 06:10:00,0.0,17.840616,13998.499,15768.258
5052,2018-03-17 06:20:00,0.0,15.166504,13998.499,15768.258
5053,2018-03-17 06:30:00,0.0,18.81704,13998.499,15768.258
5054,2018-03-17 06:40:00,0.0,22.430977,13998.499,15768.258
5055,2018-03-17 06:50:00,2.8,28.054218,13998.499,15768.258
5056,2018-03-17 07:00:00,8.400001,34.453518,13998.499,15768.258
5057,2018-03-17 07:10:00,13.3,41.936325,13998.499,15768.258
5058,2018-03-17 07:20:00,17.699999,51.60239,13998.499,15768.258
5059,2018-03-17 07:30:00,29.6,64.41195,13998.499,15768.258
5060,2018-03-17 07:40:00,48.399998,83.189575,13998.499,15768.258
5061,2018-03-17 07:50:00,67.4,101.81667,13998.499,15768.258
5062,2018-03-17 08:00:00,83.200005,115.71075,13998.499,15768.258
5063,2018-03-17 08:10:00,101.600006,131.17056,13998.499,15768.258
5064,2018-03-17 08:20:00,119.6,150.01071,13998.499,15768.258
5065,2018-03-17 08:30:00,142.59999,170.19147,13998.499,15768.258
5066,2018-03-17 08:40:00,155.0,176.60078,13998.499,15768.258
5067,2018-03-17 08:50:00,170.8,192.72871,13998.499,15768.258
5068,2018-03-17 09:00:00,185.7,201.68733,13998.499,15768.258
5069,2018-03-17 09:10:00,208.6,210.66779,13998.499,15768.258
5070,2018-03-17 09:20:00,218.0,239.53699,13998.499,15768.258
5071,2018-03-17 09:30:00,231.0,262.79996,13998.499,15768.258
5072,2018-03-17 09:40:00,245.0,277.21735,13998.499,15768.258
5073,2018-03-17 09:50:00,257.1,288.6155,13998.499,15768.258
5074,2018-03-17 10:00:00,276.19998,298.47174,13998.499,15768.258
5075,2018-03-17 10:10:00,276.7,308.4942,13998.499,15768.258
5076,2018-03-17 10:20:00,284.80002,317.3962,13998.499,15768.258
5077,2018-03-17 10:30:00,294.5,326.0043,13998.499,15768.258
5078,2018-03-17 10:40:00,309.2,329.75372,13998.499,15768.258
5079,2018-03-17 10:50:00,307.30002,334.23734,13998.499,15768.258
5080,2018-03-17 11:00:00,307.30002,337.0758,13998.499,15768.258
5081,2018-03-17 11:10:00,316.6,341.53827,13998.499,15768.258
5082,2018-03-17 11:20:00,304.69998,338.9945,13998.499,15768.258
5083,2018-03-17 11:30:00,335.1,351.71216,13998.499,15768.258
5084,2018-03-17 11:40:00,314.8,352.27014,13998.499,15768.258
5085,2018-03-17 11:50:00,322.7,350.4122,13998.499,15768.258
5086,2018-03-17 12:00:00,323.7,347.89725,13998.499,15768.258
5087,2018-03-17 12:10:00,333.19998,346.44376,13998.499,15768.258
5088,2018-03-17 12:20:00,315.1,353.77548,13998.499,15768.258
5089,2018-03-17 12:30:00,339.0,356.52274,13998.499,15768.258
5090,2018-03-17 12:40:00,330.90002,360.3708,13998.499,15768.258
5091,2018-03-17 12:50:00,332.19998,362.24942,13998.499,15768.258
5092,2018-03-17 13:00:00,329.6,361.62335,13998.499,15768.258
5093,2018-03-17 13:10:00,336.19998,360.05563,13998.499,15768.258
5094,2018-03-17 13:20:00,315.5,359.99963,13998.499,15768.258
5095,2018-03-17 13:30:00,318.5,356.334,13998.499,15768.258
5096,2018-03-17 13:40:00,321.5,349.7657,13998.499,15768.258
5097,2018-03-17 13:50:00,310.6,344.15967,13998.499,15768.258
5098,2018-03-17 14:00:00,303.0,335.73166,13998.499,15768.258
5099,2018-03-17 14:10:00,296.69998,326.73007,13998.499,15768.258
5100,2018-03-17 14:20:00,290.3,319.34924,13998.499,15768.258
5101,2018-03-17 14:30:00,291.7,315.39804,13998.499,15768.258
5102,2018-03-17 14:40:00,272.7,306.61517,13998.499,15768.258
5103,2018-03-17 14:50:00,263.7,296.71124,13998.499,15768.258
5104,2018-03-17 15:00:00,251.40001,286.33966,13998.499,15768.258
5105,2018-03-17 15:10:00,255.49998,271.79614,13998.499,15768.258
5106,2018-03-17 15:20:00,234.90001,251.87613,13998.499,15768.258
5107,2018-03-17 15:30:00,227.20001,229.1933,13998.499,15768.258
5108,2018-03-17 15:40:00,213.3,212.95245,13998.499,15768.258
5109,2018-03-17 15:50:00,170.1,198.03824,13998.499,15768.258
5110,2018-03-17 16:00:00,188.3,184.11542,13998.499,15768.258
5111,2018-03-17 16:10:00,165.59999,173.62686,13998.499,15768.258
5112,2018-03-17 16:20:00,119.4,160.89241,13998.499,15768.258
5113,2018-03-17 16:30:00,109.9,146.32744,13998.499,15768.258
5114,2018-03-17 16:40:00,113.7,129.42688,13998.499,15768.258
5115,2018-03-17 16:50:00,120.3,109.36861,13998.499,15768.258
5116,2018-03-17 17:00:00,85.6,90.248215,13998.499,15768.258
5117,2018-03-17 17:10:00,42.7,73.985825,13998.499,15768.258
5118,2018-03-17 17:20:00,40.8,57.666363,13998.499,15768.258
5119,2018-03-17 17:30:00,24.7,43.3772,13998.499,15768.258
5120,2018-03-17 17:40:00,19.3,30.277954,13998.499,15768.258
5121,2018-03-17 17:50:00,17.1,19.86564,13998.499,15768.258
5122,2018-03-17 18:00:00,13.099999,11.526801,13998.499,15768.258
5123,2018-03-17 18:10:00,5.3,4.3577147,13998.499,15768.258
5124,2018-03-17 18:20:00,0.5,1.0385698,13998.499,15768.258
5125,2018-03-17 18:30:00,0.0,0.0,13998.499,15768.258
5126,2018-03-17 18:40:00,0.0,0.0,13998.499,15768.258
5127,2018-03-17 18:50:00,0.0,0.0,13998.499,15768.258
5128,2018-03-17 19:00:00,0.0,0.0,13998.499,15768.258
5129,2018-03-17 19:10:00,0.0,0.0,13998.499,15768.258
5130,2018-03-17 19:20:00,0.0,0.0,13998.499,15768.258
5131,2018-03-17 19:30:00,0.0,0.0,13998.499,15768.258
5132,2018-03-17 19:40:00,0.0,0.0,13998.499,15768.258
5133,2018-03-17 19:50:00,0.0,0.0,13998.499,15768.258
5134,2018-03-17 20:00:00,0.0,0.0,13998.499,15768.258
5135,2018-03-17 20:10:00,0.0,0.0,13998.499,15768.258
5136,2018-03-17 20:20:00,0.0,0.0,13998.499,15768.258
5137,2018-03-17 20:30:00,0.0,0.0,13998.499,15768.258
5138,2018-03-17 20:40:00,0.0,0.0,13998.499,15768.258
5139,2018-03-17 20:50:00,0.0,0.0,13998.499,15768.258
5140,2018-03-17 21:00:00,0.0,0.0,13998.499,15768.258
5141,2018-03-18 05:00:00,0.0,0.0,6392.6,11258.78
5142,2018-03-18 05:10:00,0.0,0.0,6392.6,11258.78
5143,2018-03-18 05:20:00,0.0,0.0,6392.6,11258.78
5144,2018-03-18 05:30:00,0.0,0.0,6392.6,11258.78
5145,2018-03-18 05:40:00,0.0,0.0,6392.6,11258.78
5146,2018-03-18 05:50:00,0.0,0.0,6392.6,11258.78
5147,2018-03-18 06:00:00,0.0,0.0,6392.6,11258.78
5148,2018-03-18 06:10:00,0.0,0.43709475,6392.6,11258.78
5149,2018-03-18 06:20:00,0.0,10.046135,6392.6,11258.78
5150,2018-03-18 06:30:00,0.0,17.308279,6392.6,11258.78
5151,2018-03-18 06:40:00,0.0,23.876896,6392.6,11258.78
5152,2018-03-18 06:50:00,0.0,33.529022,6392.6,11258.78
5153,2018-03-18 07:00:00,6.4,44.81534,6392.6,11258.78
5154,2018-03-18 07:10:00,15.400001,56.04236,6392.6,11258.78
5155,2018-03-18 07:20:00,22.7,65.08796,6392.6,11258.78
5156,2018-03-18 07:30:00,36.6,73.65633,6392.6,11258.78
5157,2018-03-18 07:40:00,36.9,83.63882,6392.6,11258.78
5158,2018-03-18 07:50:00,46.600002,92.58626,6392.6,11258.78
5159,2018-03-18 08:00:00,62.800003,99.499596,6392.6,11258.78
5160,2018-03-18 08:10:00,81.4,107.22109,6392.6,11258.78
5161,2018-03-18 08:20:00,95.700005,114.83019,6392.6,11258.78
5162,2018-03-18 08:30:00,76.399994,120.652115,6392.6,11258.78
5163,2018-03-18 08:40:00,72.2,124.577965,6392.6,11258.78
5164,2018-03-18 08:50:00,76.7,133.80841,6392.6,11258.78
5165,2018-03-18 09:00:00,113.2,138.97276,6392.6,11258.78
5166,2018-03-18 09:10:00,137.40001,144.5315,6392.6,11258.78
5167,2018-03-18 09:20:00,117.1,173.19547,6392.6,11258.78
5168,2018-03-18 09:30:00,133.5,192.54597,6392.6,11258.78
5169,2018-03-18 09:40:00,152.79999,202.0297,6392.6,11258.78
5170,2018-03-18 09:50:00,123.0,210.34122,6392.6,11258.78
5171,2018-03-18 10:00:00,134.2,217.99944,6392.6,11258.78
5172,2018-03-18 10:10:00,94.1,226.14058,6392.6,11258.78
5173,2018-03-18 10:20:00,89.0,233.68442,6392.6,11258.78
5174,2018-03-18 10:30:00,88.7,241.41199,6392.6,11258.78
5175,2018-03-18 10:40:00,87.7,244.81616,6392.6,11258.78
5176,2018-03-18 10:50:00,94.1,248.97868,6392.6,11258.78
5177,2018-03-18 11:00:00,103.6,251.79936,6392.6,11258.78
5178,2018-03-18 11:10:00,133.8,256.28616,6392.6,11258.78
5179,2018-03-18 11:20:00,165.5,254.00511,6392.6,11258.78
5180,2018-03-18 11:30:00,171.0,266.59665,6392.6,11258.78
5181,2018-03-18 11:40:00,173.6,268.40118,6392.6,11258.78
5182,2018-03-18 11:50:00,145.9,266.89972,6392.6,11258.78
5183,2018-03-18 12:00:00,133.9,264.26715,6392.6,11258.78
5184,2018-03-18 12:10:00,128.5,262.25342,6392.6,11258.78
5185,2018-03-18 12:20:00,121.1,266.57376,6392.6,11258.78
5186,2018-03-18 12:30:00,139.3,268.09915,6392.6,11258.78
5187,2018-03-18 12:40:00,138.09999,271.33807,6392.6,11258.78
5188,2018-03-18 12:50:00,164.09999,273.09656,6392.6,11258.78
5189,2018-03-18 13:00:00,190.0,272.2413,6392.6,11258.78
5190,2018-03-18 13:10:00,169.1,270.1006,6392.6,11258.78
5191,2018-03-18 13:20:00,147.0,269.25565,6392.6,11258.78
5192,2018-03-18 13:30:00,177.4,264.65768,6392.6,11258.78
5193,2018-03-18 13:40:00,185.40001,256.56964,6392.6,11258.78
5194,2018-03-18 13:50:00,160.7,249.54106,6392.6,11258.78
5195,2018-03-18 14:00:00,104.3,240.79947,6392.6,11258.78
5196,2018-03-18 14:10:00,102.9,231.84811,6392.6,11258.78
5197,2018-03-18 14:20:00,112.3,224.4479,6392.6,11258.78
5198,2018-03-18 14:30:00,95.5,219.93837,6392.6,11258.78
5199,2018-03-18 14:40:00,90.4,212.1947,6392.6,11258.78
5200,2018-03-18 14:50:00,110.6,203.85052,6392.6,11258.78
5201,2018-03-18 15:00:00,78.0,195.59344,6392.6,11258.78
5202,2018-03-18 15:10:00,63.5,184.81192,6392.6,11258.78
5203,2018-03-18 15:20:00,71.0,150.99922,6392.6,11258.78
5204,2018-03-18 15:30:00,81.5,128.90773,6392.6,11258.78
5205,2018-03-18 15:40:00,112.899994,114.52905,6392.6,11258.78
5206,2018-03-18 15:50:00,116.4,103.47273,6392.6,11258.78
5207,2018-03-18 16:00:00,94.0,93.39566,6392.6,11258.78
5208,2018-03-18 16:10:00,87.7,84.946625,6392.6,11258.78
5209,2018-03-18 16:20:00,56.5,76.889404,6392.6,11258.78
5210,2018-03-18 16:30:00,59.5,69.43899,6392.6,11258.78
5211,2018-03-18 16:40:00,55.3,61.827816,6392.6,11258.78
5212,2018-03-18 16:50:00,39.899998,54.70516,6392.6,11258.78
5213,2018-03-18 17:00:00,32.3,48.134663,6392.6,11258.78
5214,2018-03-18 17:10:00,20.800001,40.374035,6392.6,11258.78
5215,2018-03-18 17:20:00,18.2,31.963491,6392.6,11258.78
5216,2018-03-18 17:30:00,21.0,24.295593,6392.6,11258.78
5217,2018-03-18 17:40:00,13.3,16.919985,6392.6,11258.78
5218,2018-03-18 17:50:00,9.4,10.669259,6392.6,11258.78
5219,2018-03-18 18:00:00,2.8,5.2402782,6392.6,11258.78
5220,2018-03-18 18:10:00,0.0,0.34163612,6392.6,11258.78
5221,2018-03-18 18:20:00,0.0,0.0,6392.6,11258.78
5222,2018-03-18 18:30:00,0.0,0.0,6392.6,11258.78
5223,2018-03-18 18:40:00,0.0,0.0,6392.6,11258.78
5224,2018-03-18 18:50:00,0.0,0.0,6392.6,11258.78
5225,2018-03-18 19:00:00,0.0,0.0,6392.6,11258.78
5226,2018-03-18 19:10:00,0.0,0.0,6392.6,11258.78
5227,2018-03-18 19:20:00,0.0,0.0,6392.6,11258.78
5228,2018-03-18 19:30:00,0.0,0.0,6392.6,11258.78
5229,2018-03-18 19:40:00,0.0,0.0,6392.6,11258.78
5230,2018-03-18 19:50:00,0.0,0.0,6392.6,11258.78
5231,2018-03-18 20:00:00,0.0,0.0,6392.6,11258.78
5232,2018-03-18 20:10:00,0.0,0.0,6392.6,11258.78
5233,2018-03-18 20:20:00,0.0,0.0,6392.6,11258.78
5234,2018-03-18 20:30:00,0.0,0.0,6392.6,11258.78
5235,2018-03-18 20:40:00,0.0,0.0,6392.6,11258.78
5236,2018-03-18 20:50:00,0.0,0.0,6392.6,11258.78
5237,2018-03-18 21:00:00,0.0,0.0,6392.6,11258.78
5238,2018-03-19 05:00:00,0.0,0.0,1427.5001,2835.452
5239,2018-03-19 05:10:00,0.0,0.0,1427.5001,2835.452
5240,2018-03-19 05:20:00,0.0,0.0,1427.5001,2835.452
5241,2018-03-19 05:30:00,0.0,0.0,1427.5001,2835.452
5242,2018-03-19 05:40:00,0.0,0.0,1427.5001,2835.452
5243,2018-03-19 05:50:00,0.0,0.0,1427.5001,2835.452
5244,2018-03-19 06:00:00,0.0,0.0,1427.5001,2835.452
5245,2018-03-19 06:10:00,0.0,0.0,1427.5001,2835.452
5246,2018-03-19 06:20:00,0.0,0.0,1427.5001,2835.452
5247,2018-03-19 06:30:00,0.0,0.0,1427.5001,2835.452
5248,2018-03-19 06:40:00,0.0,0.0,1427.5001,2835.452
5249,2018-03-19 06:50:00,0.0,0.0,1427.5001,2835.452
5250,2018-03-19 07:00:00,0.0,0.0,1427.5001,2835.452
5251,2018-03-19 07:10:00,0.0,0.082654595,1427.5001,2835.452
5252,2018-03-19 07:20:00,0.0,2.8004103,1427.5001,2835.452
5253,2018-03-19 07:30:00,0.0,6.861989,1427.5001,2835.452
5254,2018-03-19 07:40:00,0.0,11.982716,1427.5001,2835.452
5255,2018-03-19 07:50:00,0.0,16.007326,1427.5001,2835.452
5256,2018-03-19 08:00:00,0.0,17.639454,1427.5001,2835.452
5257,2018-03-19 08:10:00,5.3,20.166906,1427.5001,2835.452
5258,2018-03-19 08:20:00,2.8,22.388063,1427.5001,2835.452
5259,2018-03-19 08:30:00,2.3,24.225985,1427.5001,2835.452
5260,2018-03-19 08:40:00,8.1,26.21153,1427.5001,2835.452
5261,2018-03-19 08:50:00,10.400001,27.486933,1427.5001,2835.452
5262,2018-03-19 09:00:00,13.099999,29.544003,1427.5001,2835.452
5263,2018-03-19 09:10:00,15.599999,31.271852,1427.5001,2835.452
5264,2018-03-19 09:20:00,20.4,32.60548,1427.5001,2835.452
5265,2018-03-19 09:30:00,23.300001,35.317448,1427.5001,2835.452
5266,2018-03-19 09:40:00,18.8,37.76614,1427.5001,2835.452
5267,2018-03-19 09:50:00,17.199999,40.239048,1427.5001,2835.452
5268,2018-03-19 10:00:00,18.3,42.4381,1427.5001,2835.452
5269,2018-03-19 10:10:00,24.0,44.551678,1427.5001,2835.452
5270,2018-03-19 10:20:00,31.900002,46.35035,1427.5001,2835.452
5271,2018-03-19 10:30:00,30.5,48.253666,1427.5001,2835.452
5272,2018-03-19 10:40:00,42.100002,49.027657,1427.5001,2835.452
5273,2018-03-19 10:50:00,34.2,51.212395,1427.5001,2835.452
5274,2018-03-19 11:00:00,36.4,52.820946,1427.5001,2835.452
5275,2018-03-19 11:10:00,41.399998,55.518757,1427.5001,2835.452
5276,2018-03-19 11:20:00,42.4,54.482033,1427.5001,2835.452
5277,2018-03-19 11:30:00,39.899998,62.77578,1427.5001,2835.452
5278,2018-03-19 11:40:00,50.300003,62.397068,1427.5001,2835.452
5279,2018-03-19 11:50:00,43.2,61.73476,1427.5001,2835.452
5280,2018-03-19 12:00:00,47.100002,62.414314,1427.5001,2835.452
5281,2018-03-19 12:10:00,47.3,63.10118,1427.5001,2835.452
5282,2018-03-19 12:20:00,53.399998,66.32897,1427.5001,2835.452
5283,2018-03-19 12:30:00,21.4,67.74526,1427.5001,2835.452
5284,2018-03-19 12:40:00,18.6,70.32793,1427.5001,2835.452
5285,2018-03-19 12:50:00,52.899998,71.92492,1427.5001,2835.452
5286,2018-03-19 13:00:00,63.800003,72.099396,1427.5001,2835.452
5287,2018-03-19 13:10:00,39.3,72.18863,1427.5001,2835.452
5288,2018-03-19 13:20:00,19.3,73.26412,1427.5001,2835.452
5289,2018-03-19 13:30:00,14.5,71.87241,1427.5001,2835.452
5290,2018-03-19 13:40:00,21.6,69.21862,1427.5001,2835.452
5291,2018-03-19 13:50:00,32.5,68.01788,1427.5001,2835.452
